#EXPORTTYPE:DATA ALL
#FILE:75wt05hr.ngb-ds3
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:75wt05hr
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH STA 449F3
#PROJECT:copyrolysis
#DATE/TIME:17.03.2021 21:05
#CORR. FILE:correction 5kmin.ngb-bs3
#TEMPCAL:2021 CAL T 5KMIN .ngb-ts3
#SENSITIVITY:2021 CAL s 5KMIN REVISAR.ngb-ts3.ngb-es3
#LABORATORY:UNA - FCQ - AI
#OPERATOR:AD
#REMARK:
#SAMPLE:75wt05hr
#SAMPLE MASS /mg:10.9100
#MATERIAL:EMPTY
#REFERENCE:Empty
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:140.2020
#REFERENCE CRUCIBLE MASS /mg:140.87
#DSC RANGE /µV:5000
#TG RANGE /mg:35000
#TAU-R:---
#CORR. CODE:020
#EXO:-1
#RANGE:25°C/00:00/25°C/5,0(K/min)/800°C/
#SEGMENT:S1-2/2
#SEG. 1:25°C/00:30/25°C
#SEG. 2:25°C/5,0(K/min)/800°C

##Temp./°C;Time/min;DSC/(mW/mg);Mass/%;Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW);Segment
 25.35700;  3.30000;       0.12450; 98.65445;80.00000;20.00000;0.92229;1
 25.32800;  3.35000;       0.12412; 98.64528;80.00000;20.00000;0.92232;1
 25.32700;  3.40000;       0.12290; 98.62695;80.00000;20.00000;0.92232;1
 25.34600;  3.45000;       0.12169; 98.61228;80.00000;20.00000;0.92230;1
 25.33200;  3.50000;       0.12040; 98.59853;80.00000;20.00000;0.92231;1
 25.34600;  3.55000;       0.11972; 98.59762;80.00000;20.00000;0.92230;1
 25.33400;  3.60000;       0.11874; 98.59487;80.00000;20.00000;0.92231;1
 25.34300;  3.65000;       0.11745; 98.58387;80.00000;20.00000;0.92230;1
 25.34000;  3.70000;       0.11661; 98.56095;80.00000;20.00000;0.92231;1
 25.32200;  3.75000;       0.11608; 98.54812;80.00000;20.00000;0.92232;1
 25.33100;  3.80000;       0.11419; 98.53529;80.00000;20.00000;0.92231;1
 25.33200;  3.85000;       0.11366; 98.52246;80.00000;20.00000;0.92231;1
 25.32500;  3.90000;       0.11214; 98.51146;80.00000;20.00000;0.92232;1
 25.32500;  3.95000;       0.11130; 98.50321;80.00000;20.00000;0.92232;1
 25.32300;  4.00000;       0.10994; 98.48579;80.00000;20.00000;0.92232;1
 25.30600;  4.05000;       0.10926; 98.47296;80.00000;20.00000;0.92233;1
 25.30300;  4.10000;       0.10827; 98.45738;80.00000;20.00000;0.92233;1
 25.31500;  4.15000;       0.10706; 98.44638;80.00000;20.00000;0.92232;1
 25.29100;  4.20000;       0.10607; 98.43630;80.00000;20.00000;0.92234;1
 25.30500;  4.25000;       0.10546; 98.42346;80.00000;20.00000;0.92233;1
 25.30200;  4.30000;       0.10425; 98.40422;80.00000;20.00000;0.92233;1
 25.29300;  4.35000;       0.10417; 98.39505;80.00000;20.00000;0.92234;1
 25.28500;  4.40000;       0.10357; 98.38130;80.00000;20.00000;0.92235;1
 25.30600;  4.45000;       0.10183; 98.36755;80.00000;20.00000;0.92233;1
 25.28900;  4.50000;       0.10129; 98.35839;80.00000;20.00000;0.92234;1
 25.29100;  4.55000;       0.10046; 98.34464;80.00000;20.00000;0.92234;1
 25.27900;  4.60000; 9.977580e-002; 98.32906;80.00000;20.00000;0.92235;1
 25.26600;  4.65000; 9.833425e-002; 98.31439;80.00000;20.00000;0.92236;1
 25.26100;  4.70000; 9.727243e-002; 98.29881;80.00000;20.00000;0.92236;1
 25.25200;  4.75000; 9.658941e-002; 98.27681;80.00000;20.00000;0.92237;1
 25.25000;  4.80000; 9.613435e-002; 98.26581;80.00000;20.00000;0.92237;1
 25.24500;  4.85000; 9.507256e-002; 98.25481;80.00000;20.00000;0.92238;1
 25.26700;  4.90000; 9.393696e-002; 98.24656;80.00000;20.00000;0.92236;1
 25.24100;  4.95000; 9.370759e-002; 98.23190;80.00000;20.00000;0.92238;1
 25.23800;  5.00000; 9.294921e-002; 98.21998;80.00000;20.00000;0.92238;1
 25.24000;  5.05000; 9.196376e-002; 98.20898;80.00000;20.00000;0.92238;1
 25.24100;  5.10000; 9.082661e-002; 98.19707;80.00000;20.00000;0.92238;1
 25.22100;  5.15000; 9.037029e-002; 98.18607;80.00000;20.00000;0.92239;1
 25.22400;  5.20000; 8.946074e-002; 98.18148;80.00000;20.00000;0.92239;1
 25.21600;  5.25000; 8.900529e-002; 98.17415;80.00000;20.00000;0.92240;1
 25.20700;  5.30000; 8.832234e-002; 98.16682;80.00000;20.00000;0.92240;1
 25.20900;  5.35000; 8.733691e-002; 98.15307;80.00000;20.00000;0.92240;1
 25.20400;  5.40000; 8.688168e-002; 98.14299;80.00000;20.00000;0.92241;1
 25.18100;  5.45000; 8.574293e-002; 98.14024;80.00000;20.00000;0.92242;1
 25.18300;  5.50000; 8.490913e-002; 98.13382;80.00000;20.00000;0.92242;1
 25.17800;  5.55000; 8.445394e-002; 98.12649;80.00000;20.00000;0.92242;1
 25.17200;  5.60000; 8.339218e-002; 98.12007;80.00000;20.00000;0.92243;1
 25.15500;  5.65000; 8.308782e-002; 98.10449;80.00000;20.00000;0.92244;1
 25.17200;  5.70000; 8.157272e-002; 98.09166;80.00000;20.00000;0.92243;1
 25.16100;  5.75000; 8.172363e-002; 98.08158;80.00000;20.00000;0.92244;1
 25.13900;  5.80000; 8.058507e-002; 98.07058;80.00000;20.00000;0.92245;1
 25.14400;  5.85000; 7.975149e-002; 98.05500;80.00000;20.00000;0.92245;1
 25.14100;  5.90000; 7.967549e-002; 98.03758;80.00000;20.00000;0.92245;1
 25.12300;  5.95000; 7.906789e-002; 98.02291;80.00000;20.00000;0.92246;1
 25.11700;  6.00000; 7.800621e-002; 98.01283;80.00000;20.00000;0.92247;1
 25.13300;  6.05000; 7.777977e-002; 98.00642;80.00000;20.00000;0.92246;1
 25.11000;  6.10000; 7.694448e-002; 98.00367;80.00000;20.00000;0.92247;1
 25.10300;  6.15000; 7.664083e-002; 98.00275;80.00000;20.00000;0.92248;1
 25.10700;  6.20000; 7.535235e-002; 97.99817;80.00000;20.00000;0.92248;1
 25.10500;  6.25000; 7.497319e-002; 97.98900;80.00000;20.00000;0.92248;1
 25.09700;  6.30000; 7.482110e-002; 97.97159;80.00000;20.00000;0.92248;1
 25.08300;  6.35000; 7.383480e-002; 97.96792;80.00000;20.00000;0.92249;1
 25.08300;  6.40000; 7.360738e-002; 97.96975;80.00000;20.00000;0.92249;1
 25.09900;  6.45000; 7.353251e-002; 97.97617;80.00000;20.00000;0.92248;1
 25.07900;  6.50000; 7.171201e-002; 97.97434;80.00000;20.00000;0.92250;1
 25.07300;  6.55000; 7.133264e-002; 97.96700;80.00000;20.00000;0.92250;1
 25.05800;  6.60000; 7.125600e-002; 97.95784;80.00000;20.00000;0.92251;1
 25.07700;  6.65000; 7.102965e-002; 97.94592;80.00000;20.00000;0.92250;1
 25.06500;  6.70000; 7.011932e-002; 97.93859;80.00000;20.00000;0.92251;1
 25.05300;  6.75000; 6.943642e-002; 97.93309;80.00000;20.00000;0.92252;1
 25.05100;  6.80000; 6.905730e-002; 97.92942;80.00000;20.00000;0.92252;1
 25.05300;  6.85000; 6.814775e-002; 97.92392;80.00000;20.00000;0.92252;1
 25.05000;  6.90000; 6.784438e-002; 97.91934;80.00000;20.00000;0.92252;1
 25.04800;  6.95000; 6.723784e-002; 97.91476;80.00000;20.00000;0.92252;1
 25.03100;  7.00000; 6.700953e-002; 97.90651;80.00000;20.00000;0.92253;1
 25.03100;  7.05000; 6.579669e-002; 97.89734;80.00000;20.00000;0.92253;1
 25.02600;  7.10000; 6.481101e-002; 97.88543;80.00000;20.00000;0.92253;1
 25.02000;  7.15000; 6.488649e-002; 97.87168;80.00000;20.00000;0.92254;1
 25.01100;  7.20000; 6.465863e-002; 97.85793;80.00000;20.00000;0.92255;1
 25.01100;  7.25000; 6.405221e-002; 97.84143;80.00000;20.00000;0.92255;1
 25.02100;  7.30000; 6.359792e-002; 97.83868;80.00000;20.00000;0.92254;1
 24.99400;  7.35000; 6.314176e-002; 97.83318;80.00000;20.00000;0.92256;1
 25.00300;  7.40000; 6.306640e-002; 97.82676;80.00000;20.00000;0.92255;1
 25.00800;  7.45000; 6.215704e-002; 97.82310;80.00000;20.00000;0.92255;1
 24.98400;  7.50000; 6.154946e-002; 97.82218;80.00000;20.00000;0.92257;1
 24.96800;  7.55000; 6.170028e-002; 97.81852;80.00000;20.00000;0.92258;1
 24.97700;  7.60000; 6.048793e-002; 97.81485;80.00000;20.00000;0.92257;1
 24.96400;  7.65000; 6.063891e-002; 97.80568;80.00000;20.00000;0.92258;1
 24.95500;  7.70000; 5.995629e-002; 97.79927;80.00000;20.00000;0.92259;1
 24.96600;  7.75000; 5.965362e-002; 97.79193;80.00000;20.00000;0.92258;1
 24.95800;  7.80000; 5.904685e-002; 97.78827;80.00000;20.00000;0.92258;1
 24.95400;  7.85000; 5.859188e-002; 97.77910;80.00000;20.00000;0.92259;1
 24.94200;  7.90000; 5.836394e-002; 97.76902;80.00000;20.00000;0.92260;1
 24.93400;  7.95000; 5.684763e-002; 97.75802;80.00000;20.00000;0.92260;1
 24.95900;  8.00000; 5.677296e-002; 97.74794;80.00000;20.00000;0.92258;1
 24.93700;  8.05000; 5.639298e-002; 97.73877;80.00000;20.00000;0.92260;1
 24.93700;  8.10000; 5.654458e-002; 97.72777;80.00000;20.00000;0.92260;1
 24.94300;  8.15000; 5.639325e-002; 97.71402;80.00000;20.00000;0.92260;1
 24.94800;  8.20000; 5.548390e-002; 97.70119;80.00000;20.00000;0.92259;1
 24.92200;  8.25000; 5.571016e-002; 97.69844;80.00000;20.00000;0.92261;1
 24.93200;  8.30000; 5.540740e-002; 97.69203;80.00000;20.00000;0.92260;1
 24.91400;  8.35000; 5.457287e-002; 97.68469;80.00000;20.00000;0.92262;1
 24.90600;  8.40000; 5.426934e-002; 97.68011;80.00000;20.00000;0.92262;1
 24.91300;  8.45000; 5.396646e-002; 97.67644;80.00000;20.00000;0.92262;1
 24.90600;  8.50000; 5.426934e-002; 97.67094;80.00000;20.00000;0.92262;1
 24.89700;  8.55000; 5.343522e-002; 97.66544;80.00000;20.00000;0.92263;1
 24.89700;  8.60000; 5.388998e-002; 97.66086;80.00000;20.00000;0.92263;1
 24.89500;  8.65000; 5.290457e-002; 97.65536;80.00000;20.00000;0.92263;1
 24.90200;  8.70000; 5.245009e-002; 97.64986;80.00000;20.00000;0.92263;1
 24.89500;  8.75000; 5.252560e-002; 97.64436;80.00000;20.00000;0.92263;1
 24.90000;  8.80000; 5.207103e-002; 97.63978;80.00000;20.00000;0.92263;1
 24.88800;  8.85000; 5.184316e-002; 97.63428;80.00000;20.00000;0.92264;1
 24.90300;  8.90000; 5.214695e-002; 97.62970;80.00000;20.00000;0.92262;1
 24.89000;  8.95000; 5.154006e-002; 97.62878;80.00000;20.00000;0.92263;1
 24.89400;  9.00000; 5.184340e-002; 97.62236;80.00000;20.00000;0.92263;1
 24.87400;  9.05000; 5.040251e-002; 97.61503;80.00000;20.00000;0.92265;1
 24.87500;  9.10000; 5.100890e-002; 97.61045;80.00000;20.00000;0.92264;1
 24.86700;  9.15000; 5.093278e-002; 97.60953;80.00000;20.00000;0.92265;1
 24.88000;  9.20000; 4.964481e-002; 97.60770;80.00000;20.00000;0.92264;1
 24.85100;  9.25000; 5.002264e-002; 97.60403;80.00000;20.00000;0.92266;1
 24.86000;  9.30000; 4.987141e-002; 97.59853;80.00000;20.00000;0.92266;1
 24.88100;  9.35000; 4.896271e-002; 97.59395;80.00000;20.00000;0.92264;1
 24.86000;  9.40000; 4.888611e-002; 97.59120;80.00000;20.00000;0.92266;1
 24.86400;  9.45000; 4.827992e-002; 97.58662;80.00000;20.00000;0.92265;1
 24.87100;  9.50000; 4.873495e-002; 97.58112;80.00000;20.00000;0.92265;1
 24.87000;  9.55000; 4.759801e-002; 97.57562;80.00000;20.00000;0.92265;1
 24.86200;  9.60000; 4.805247e-002; 97.57379;80.00000;20.00000;0.92265;1
 24.85800;  9.65000; 4.737018e-002; 97.57012;80.00000;20.00000;0.92266;1
 24.85600;  9.70000; 4.767328e-002; 97.56462;80.00000;20.00000;0.92266;1
 24.85600;  9.75000; 4.729432e-002; 97.56004;80.00000;20.00000;0.92266;1
 24.86500;  9.80000; 4.691569e-002; 97.54904;80.00000;20.00000;0.92265;1
 24.86500;  9.85000; 4.706728e-002; 97.53804;80.00000;20.00000;0.92265;1
 24.85400;  9.90000; 4.706687e-002; 97.53437;80.00000;20.00000;0.92266;1
 24.87000;  9.95000; 4.646112e-002; 97.53346;80.00000;20.00000;0.92265;1
 24.85900; 10.00000; 4.585438e-002; 97.53071;80.00000;20.00000;0.92266;1
 24.85400; 10.05000; 4.577840e-002; 97.52521;80.00000;20.00000;0.92266;1
 24.87600; 10.10000; 4.547602e-002; 97.51879;80.00000;20.00000;0.92264;1
 24.84800; 10.15000; 4.532344e-002; 97.51054;80.00000;20.00000;0.92266;1
 24.85400; 10.20000; 4.539944e-002; 97.50321;80.00000;20.00000;0.92266;1
 24.84500; 10.25000; 4.494437e-002; 97.49496;80.00000;20.00000;0.92267;1
 24.84900; 10.30000; 4.509610e-002; 97.48671;80.00000;20.00000;0.92266;1
 24.84700; 10.35000; 4.426231e-002; 97.48029;80.00000;20.00000;0.92267;1
 24.83000; 10.40000; 4.380698e-002; 97.47846;80.00000;20.00000;0.92268;1
 24.85400; 10.45000; 4.403519e-002; 97.47571;80.00000;20.00000;0.92266;1
 24.84600; 10.50000; 4.388332e-002; 97.46929;80.00000;20.00000;0.92267;1
 24.86000; 10.55000; 4.312589e-002; 97.46196;80.00000;20.00000;0.92266;1
 24.83500; 10.60000; 4.320083e-002; 97.45738;80.00000;20.00000;0.92267;1
 24.83300; 10.65000; 4.297338e-002; 97.45280;80.00000;20.00000;0.92268;1
 24.83900; 10.70000; 4.289780e-002; 97.44821;80.00000;20.00000;0.92267;1
 24.83800; 10.75000; 4.274618e-002; 97.44271;80.00000;20.00000;0.92267;1
 24.84200; 10.80000; 4.221578e-002; 97.43996;80.00000;20.00000;0.92267;1
 24.84800; 10.85000; 4.282231e-002; 97.43630;80.00000;20.00000;0.92266;1
 24.83600; 10.90000; 4.198821e-002; 97.42988;80.00000;20.00000;0.92267;1
 24.85300; 10.95000; 4.244352e-002; 97.42346;80.00000;20.00000;0.92266;1
 24.82800; 11.00000; 4.206373e-002; 97.41613;80.00000;20.00000;0.92268;1
 24.84500; 11.05000; 4.214008e-002; 97.40880;80.00000;20.00000;0.92267;1
 24.83100; 11.10000; 4.198804e-002; 97.40422;80.00000;20.00000;0.92268;1
 24.81700; 11.15000; 4.130547e-002; 97.39872;80.00000;20.00000;0.92269;1
 24.83700; 11.20000; 4.092716e-002; 97.39138;80.00000;20.00000;0.92267;1
 24.82800; 11.25000; 4.115424e-002; 97.38497;80.00000;20.00000;0.92268;1
 24.81300; 11.30000; 4.115376e-002; 97.37580;80.00000;20.00000;0.92269;1
 24.82500; 11.35000; 4.047203e-002; 97.36755;80.00000;20.00000;0.92268;1
 24.85200; 11.40000; 4.039710e-002; 97.35747;80.00000;20.00000;0.92266;1
 24.83000; 11.45000; 4.077536e-002; 97.34830;80.00000;20.00000;0.92268;1
 24.83900; 11.50000; 4.024511e-002; 97.34464;80.00000;20.00000;0.92267;1
 24.85300; 11.55000; 4.009397e-002; 97.33731;80.00000;20.00000;0.92266;1
 24.84700; 11.60000; 3.994219e-002; 97.33456;80.00000;20.00000;0.92267;1
 24.83200; 11.65000; 3.948698e-002; 97.33364;80.00000;20.00000;0.92268;1
 24.84200; 11.70000; 3.933571e-002; 97.33089;80.00000;20.00000;0.92267;1
 24.85300; 11.75000; 3.956342e-002; 97.32631;80.00000;20.00000;0.92266;1
 24.83700; 11.80000; 3.925976e-002; 97.32264;80.00000;20.00000;0.92267;1
 24.83900; 11.85000; 3.971457e-002; 97.31256;80.00000;20.00000;0.92267;1
 24.84300; 11.90000; 3.872941e-002; 97.30797;80.00000;20.00000;0.92267;1
 24.82800; 11.95000; 3.827420e-002; 97.30339;80.00000;20.00000;0.92268;1
 24.82800; 12.00000; 3.903211e-002; 97.30064;80.00000;20.00000;0.92268;1
 24.81600; 12.05000; 3.857700e-002; 97.29973;80.00000;20.00000;0.92269;1
 24.82700; 12.10000; 3.880471e-002; 97.29973;80.00000;20.00000;0.92268;1
 24.83200; 12.15000; 3.819854e-002; 97.29698;80.00000;20.00000;0.92268;1
 24.83400; 12.20000; 3.812280e-002; 97.29514;80.00000;20.00000;0.92267;1
 24.82300; 12.25000; 3.759194e-002; 97.29423;80.00000;20.00000;0.92268;1
 24.82000; 12.30000; 3.736448e-002; 97.29514;80.00000;20.00000;0.92268;1
 24.83700; 12.35000; 3.751657e-002; 97.29423;80.00000;20.00000;0.92267;1
 24.83500; 12.40000; 3.660702e-002; 97.29148;80.00000;20.00000;0.92267;1
 24.82400; 12.45000; 3.713723e-002; 97.28873;80.00000;20.00000;0.92268;1
 24.84100; 12.50000; 3.668298e-002; 97.28506;80.00000;20.00000;0.92267;1
 24.83200; 12.55000; 3.706168e-002; 97.28231;80.00000;20.00000;0.92268;1
 24.83300; 12.60000; 3.706170e-002; 97.27864;80.00000;20.00000;0.92268;1
 24.84300; 12.65000; 3.630408e-002; 97.27498;80.00000;20.00000;0.92267;1
 24.82700; 12.70000; 3.584888e-002; 97.27223;80.00000;20.00000;0.92268;1
 24.83200; 12.75000; 3.607640e-002; 97.27039;80.00000;20.00000;0.92268;1
 24.85900; 12.80000; 3.653192e-002; 97.26764;80.00000;20.00000;0.92266;1
 24.81900; 12.85000; 3.478760e-002; 97.26489;80.00000;20.00000;0.92269;1
 24.82800; 12.90000; 3.531838e-002; 97.26306;80.00000;20.00000;0.92268;1
 24.84400; 12.95000; 3.478828e-002; 97.26306;80.00000;20.00000;0.92267;1
 24.83000; 13.00000; 3.440895e-002; 97.26398;80.00000;20.00000;0.92268;1
 24.84200; 13.05000; 3.493981e-002; 97.26489;80.00000;20.00000;0.92267;1
 24.83300; 13.10000; 3.410586e-002; 97.26489;80.00000;20.00000;0.92268;1
 24.83700; 13.15000; 3.456072e-002; 97.26398;80.00000;20.00000;0.92267;1
 24.84700; 13.20000; 3.516732e-002; 97.25848;80.00000;20.00000;0.92267;1
 24.84000; 13.25000; 3.440922e-002; 97.25115;80.00000;20.00000;0.92267;1
 24.84000; 13.30000; 3.395447e-002; 97.24473;80.00000;20.00000;0.92267;1
 24.84200; 13.35000; 3.387873e-002; 97.23831;80.00000;20.00000;0.92267;1
 24.83600; 13.40000; 3.380278e-002; 97.23190;80.00000;20.00000;0.92267;1
 24.83600; 13.45000; 3.327224e-002; 97.22365;80.00000;20.00000;0.92267;1
 24.83000; 13.50000; 3.296892e-002; 97.21815;80.00000;20.00000;0.92268;1
 24.84500; 13.55000; 3.304510e-002; 97.21357;80.00000;20.00000;0.92267;1
 24.83400; 13.60000; 3.289323e-002; 97.20715;80.00000;20.00000;0.92267;1
 24.83000; 13.65000; 3.243839e-002; 97.20073;80.00000;20.00000;0.92268;1
 24.84500; 13.70000; 3.266614e-002; 97.19890;80.00000;20.00000;0.92267;1
 24.83000; 13.75000; 3.243839e-002; 97.19890;80.00000;20.00000;0.92268;1
 24.84200; 13.80000; 3.228711e-002; 97.19890;80.00000;20.00000;0.92267;1
 24.84200; 13.85000; 3.175657e-002; 97.19707;80.00000;20.00000;0.92267;1
 24.83200; 13.90000; 3.152895e-002; 97.19523;80.00000;20.00000;0.92268;1
 24.84100; 13.95000; 3.168076e-002; 97.19340;80.00000;20.00000;0.92267;1
 24.84000; 14.00000; 3.084703e-002; 97.19065;80.00000;20.00000;0.92267;1
 24.83600; 14.05000; 3.168063e-002; 97.18973;80.00000;20.00000;0.92267;1
 24.84500; 14.10000; 3.130190e-002; 97.18973;80.00000;20.00000;0.92267;1
 24.84200; 14.15000; 3.092287e-002; 97.19065;80.00000;20.00000;0.92267;1
 24.84800; 14.20000; 3.031668e-002; 97.18973;80.00000;20.00000;0.92266;1
 24.82500; 14.25000; 3.016455e-002; 97.18240;80.00000;20.00000;0.92268;1
 24.85400; 14.30000; 3.016524e-002; 97.17690;80.00000;20.00000;0.92266;1
 24.84300; 14.35000; 3.039235e-002; 97.16957;80.00000;20.00000;0.92267;1
 24.84600; 14.40000; 2.993767e-002; 97.16499;80.00000;20.00000;0.92267;1
 24.84400; 14.45000; 2.971025e-002; 97.16499;80.00000;20.00000;0.92267;1
 24.84500; 14.50000; 2.986186e-002; 97.16499;80.00000;20.00000;0.92267;1
 24.85500; 14.55000; 2.978630e-002; 97.16499;80.00000;20.00000;0.92266;1
