#EXPORTTYPE:DATA ALL
#FILE:50wt15hr.ngb-ds3
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:50wt15hr
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH STA 449F3
#PROJECT:copyrolysis
#DATE/TIME:17.03.2021 16:14
#CORR. FILE:correction 15kmin.ngb-bs3
#TEMPCAL:2021 CAL T 15KMIN .ngb-ts3
#SENSITIVITY:2021 CAL s 15KMIN REVISAR.ngb-ts3.ngb-es3
#LABORATORY:UNA - FCQ - AI
#OPERATOR:AD
#REMARK:
#SAMPLE:50wt15hr
#SAMPLE MASS /mg:10.3115
#MATERIAL:EMPTY
#REFERENCE:Empty
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:141.2280
#REFERENCE CRUCIBLE MASS /mg:140.87
#DSC RANGE /µV:5000
#TG RANGE /mg:35000
#TAU-R:---
#CORR. CODE:020
#EXO:-1
#RANGE:25°C/00:00/25°C/15,0(K/min)/800°C/
#SEGMENT:S1-2/2
#SEG. 1:25°C/00:30/25°C
#SEG. 2:25°C/15,0(K/min)/800°C

##Temp./°C;Time/min;DSC/(mW/mg);Mass/%;Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW);Segment
 24.83200; 1.05000;       0.23574; 99.36091;80.00000;20.00000;0.83485;1
 24.84100; 1.10000;       0.23344; 99.33084;80.00000;20.00000;0.83485;1
 24.87100; 1.15000;       0.23238; 99.30757;80.00000;20.00000;0.83484;1
 24.90300; 1.20000;       0.23176; 99.27557;80.00000;20.00000;0.83483;1
 24.88500; 1.25000;       0.22857; 99.25811;80.00000;20.00000;0.83483;1
 24.92300; 1.30000;       0.22840; 99.22029;80.00000;20.00000;0.83482;1
 24.92600; 1.35000;       0.22662; 99.20089;80.00000;20.00000;0.83482;1
 24.94000; 1.40000;       0.22406; 99.17859;80.00000;20.00000;0.83481;1
 24.94200; 1.45000;       0.22237; 99.16501;80.00000;20.00000;0.83481;1
 24.97000; 1.50000;       0.22069; 99.13883;80.00000;20.00000;0.83480;1
 24.95900; 1.55000;       0.21936; 99.11555;80.00000;20.00000;0.83481;1
 24.97900; 1.60000;       0.21759; 99.09422;80.00000;20.00000;0.83480;1
 24.98300; 1.65000;       0.21582; 99.06609;80.00000;20.00000;0.83480;1
 25.00400; 1.70000;       0.21413; 99.04573;80.00000;20.00000;0.83479;1
 24.99700; 1.75000;       0.21218; 99.02148;80.00000;20.00000;0.83479;1
 25.01600; 1.80000;       0.20962; 98.99336;80.00000;20.00000;0.83479;1
 25.02300; 1.85000;       0.20864; 98.96135;80.00000;20.00000;0.83479;1
 25.03700; 1.90000;       0.20749; 98.93905;80.00000;20.00000;0.83478;1
 25.03500; 1.95000;       0.20536; 98.91383;80.00000;20.00000;0.83478;1
 25.04900; 2.00000;       0.20412; 98.89056;80.00000;20.00000;0.83478;1
 25.06000; 2.05000;       0.20217; 98.87504;80.00000;20.00000;0.83477;1
 25.06400; 2.10000;       0.20111; 98.85759;80.00000;20.00000;0.83477;1
 25.06100; 2.15000;       0.19845; 98.83916;80.00000;20.00000;0.83477;1
 25.06900; 2.20000;       0.19765; 98.81104;80.00000;20.00000;0.83477;1
 25.08200; 2.25000;       0.19508; 98.78776;80.00000;20.00000;0.83477;1
 25.08000; 2.30000;       0.19367; 98.75770;80.00000;20.00000;0.83477;1
 25.07800; 2.35000;       0.19207; 98.72763;80.00000;20.00000;0.83477;1
 25.07700; 2.40000;       0.19012; 98.71115;80.00000;20.00000;0.83477;1
 25.09500; 2.45000;       0.18924; 98.68884;80.00000;20.00000;0.83476;1
 25.08800; 2.50000;       0.18684; 98.65781;80.00000;20.00000;0.83476;1
 25.10500; 2.55000;       0.18543; 98.64132;80.00000;20.00000;0.83476;1
 25.10500; 2.60000;       0.18392; 98.61805;80.00000;20.00000;0.83476;1
 25.10600; 2.65000;       0.18223; 98.59768;80.00000;20.00000;0.83476;1
 25.10000; 2.70000;       0.18099; 98.56568;80.00000;20.00000;0.83476;1
 25.10400; 2.75000;       0.17904; 98.55307;80.00000;20.00000;0.83476;1
 25.10400; 2.80000;       0.17780; 98.53271;80.00000;20.00000;0.83476;1
 25.10200; 2.85000;       0.17523; 98.51719;80.00000;20.00000;0.83476;1
 25.10000; 2.90000;       0.17452; 98.50458;80.00000;20.00000;0.83476;1
 25.12000; 2.95000;       0.17249; 98.48034;80.00000;20.00000;0.83475;1
 25.09800; 3.00000;       0.17133; 98.46385;80.00000;20.00000;0.83476;1
 25.09800; 3.05000;       0.16965; 98.43961;80.00000;20.00000;0.83476;1
 25.10000; 3.10000;       0.16850; 98.41827;80.00000;20.00000;0.83476;1
 25.10200; 3.15000;       0.16663; 98.39888;80.00000;20.00000;0.83476;1
 25.11800; 3.20000;       0.16531; 98.36590;80.00000;20.00000;0.83475;1
 25.11700; 3.25000;       0.16433; 98.35233;80.00000;20.00000;0.83475;1
 25.09700; 3.30000;       0.16309; 98.33487;80.00000;20.00000;0.83476;1
 25.11200; 3.35000;       0.16167; 98.30868;80.00000;20.00000;0.83476;1
 25.10800; 3.40000;       0.15999; 98.27862;80.00000;20.00000;0.83476;1
 25.10700; 3.45000;       0.15875; 98.26116;80.00000;20.00000;0.83476;1
 25.10400; 3.50000;       0.15697; 98.24371;80.00000;20.00000;0.83476;1
 25.11200; 3.55000;       0.15600; 98.22625;80.00000;20.00000;0.83476;1
 25.10500; 3.60000;       0.15467; 98.20880;80.00000;20.00000;0.83476;1
 25.08800; 3.65000;       0.15290; 98.19619;80.00000;20.00000;0.83476;1
 25.09700; 3.70000;       0.15174; 98.18164;80.00000;20.00000;0.83476;1
 25.08700; 3.75000;       0.15059; 98.15740;80.00000;20.00000;0.83476;1
 25.07700; 3.80000;       0.14944; 98.14673;80.00000;20.00000;0.83477;1
 25.08600; 3.85000;       0.14864; 98.13897;80.00000;20.00000;0.83476;1
 25.08300; 3.90000;       0.14758; 98.13218;80.00000;20.00000;0.83477;1
 25.05700; 3.95000;       0.14545; 98.12055;80.00000;20.00000;0.83477;1
 25.07300; 4.00000;       0.14501; 98.10697;80.00000;20.00000;0.83477;1
 25.06200; 4.05000;       0.14341; 98.09339;80.00000;20.00000;0.83477;1
 25.06100; 4.10000;       0.14199; 98.07593;80.00000;20.00000;0.83477;1
 25.06200; 4.15000;       0.14075; 98.04975;80.00000;20.00000;0.83477;1
 25.04000; 4.20000;       0.13995; 98.03035;80.00000;20.00000;0.83478;1
 25.05700; 4.25000;       0.13880; 98.01484;80.00000;20.00000;0.83477;1
 25.05200; 4.30000;       0.13800; 98.00029;80.00000;20.00000;0.83478;1
 25.04900; 4.35000;       0.13650; 97.98865;80.00000;20.00000;0.83478;1
 25.04100; 4.40000;       0.13499; 97.97217;80.00000;20.00000;0.83478;1
 25.04300; 4.45000;       0.13384; 97.95665;80.00000;20.00000;0.83478;1
 25.04300; 4.50000;       0.13366; 97.94404;80.00000;20.00000;0.83478;1
 25.03000; 4.55000;       0.13215; 97.92368;80.00000;20.00000;0.83478;1
 25.02100; 4.60000;       0.13144; 97.91495;80.00000;20.00000;0.83479;1
 25.03400; 4.65000;       0.13020; 97.90719;80.00000;20.00000;0.83478;1
 25.00800; 4.70000;       0.12887; 97.89846;80.00000;20.00000;0.83479;1
 25.01300; 4.75000;       0.12745; 97.88101;80.00000;20.00000;0.83479;1
 25.00500; 4.80000;       0.12701; 97.86258;80.00000;20.00000;0.83479;1
 24.99500; 4.85000;       0.12524; 97.84997;80.00000;20.00000;0.83480;1
 24.99800; 4.90000;       0.12470; 97.83834;80.00000;20.00000;0.83479;1
 24.99500; 4.95000;       0.12364; 97.82379;80.00000;20.00000;0.83480;1
 24.97800; 5.00000;       0.12320; 97.80536;80.00000;20.00000;0.83480;1
 24.98400; 5.05000;       0.12267; 97.78888;80.00000;20.00000;0.83480;1
 24.99200; 5.10000;       0.12116; 97.78112;80.00000;20.00000;0.83480;1
 24.98900; 5.15000;       0.12018; 97.76948;80.00000;20.00000;0.83480;1
 24.97200; 5.20000;       0.11859; 97.76075;80.00000;20.00000;0.83480;1
 24.97500; 5.25000;       0.11841; 97.74718;80.00000;20.00000;0.83480;1
 24.96900; 5.30000;       0.11735; 97.72487;80.00000;20.00000;0.83480;1
 24.96100; 5.35000;       0.11584; 97.70935;80.00000;20.00000;0.83481;1
 24.95300; 5.40000;       0.11531; 97.69578;80.00000;20.00000;0.83481;1
 24.95400; 5.45000;       0.11522; 97.68220;80.00000;20.00000;0.83481;1
 24.94200; 5.50000;       0.11451; 97.66862;80.00000;20.00000;0.83481;1
 24.94100; 5.55000;       0.11407; 97.65505;80.00000;20.00000;0.83481;1
 24.92900; 5.60000;       0.11265; 97.63759;80.00000;20.00000;0.83482;1
 24.94200; 5.65000;       0.11176; 97.61819;80.00000;20.00000;0.83481;1
 24.93300; 5.70000;       0.11123; 97.60753;80.00000;20.00000;0.83482;1
 24.92900; 5.75000;       0.11034; 97.59686;80.00000;20.00000;0.83482;1
 24.91700; 5.80000;       0.10955; 97.58813;80.00000;20.00000;0.83482;1
 24.90300; 5.85000;       0.10839; 97.57746;80.00000;20.00000;0.83483;1
 24.90400; 5.90000;       0.10795; 97.56679;80.00000;20.00000;0.83483;1
 24.89800; 5.95000;       0.10742; 97.55710;80.00000;20.00000;0.83483;1
 24.89500; 6.00000;       0.10564; 97.54740;80.00000;20.00000;0.83483;1
 24.90600; 6.05000;       0.10485; 97.53867;80.00000;20.00000;0.83483;1
 24.88900; 6.10000;       0.10485; 97.53091;80.00000;20.00000;0.83483;1
 24.88600; 6.15000;       0.10431; 97.52024;80.00000;20.00000;0.83483;1
 24.88100; 6.20000;       0.10343; 97.50570;80.00000;20.00000;0.83483;1
 24.88100; 6.25000;       0.10299; 97.49600;80.00000;20.00000;0.83483;1
 24.87300; 6.30000;       0.10219; 97.47757;80.00000;20.00000;0.83484;1
 24.87100; 6.35000;       0.10086; 97.46691;80.00000;20.00000;0.83484;1
 24.86800; 6.40000;       0.10041; 97.45915;80.00000;20.00000;0.83484;1
 24.86700; 6.45000; 9.961664e-002; 97.44751;80.00000;20.00000;0.83484;1
 24.85400; 6.50000; 9.952748e-002; 97.43587;80.00000;20.00000;0.83484;1
 24.86400; 6.55000; 9.748946e-002; 97.42617;80.00000;20.00000;0.83484;1
 24.84700; 6.60000; 9.731153e-002; 97.41357;80.00000;20.00000;0.83485;1
 24.84500; 6.65000; 9.660244e-002; 97.40290;80.00000;20.00000;0.83485;1
 24.84300; 6.70000; 9.580474e-002; 97.40484;80.00000;20.00000;0.83485;1
 24.84800; 6.75000; 9.536180e-002; 97.40387;80.00000;20.00000;0.83485;1
 24.83400; 6.80000; 9.500674e-002; 97.39902;80.00000;20.00000;0.83485;1
 24.82900; 6.85000; 9.474068e-002; 97.38641;80.00000;20.00000;0.83485;1
 24.82100; 6.90000; 9.341099e-002; 97.36896;80.00000;20.00000;0.83485;1
 24.83600; 6.95000; 9.296844e-002; 97.35829;80.00000;20.00000;0.83485;1
 24.82900; 7.00000; 9.208191e-002; 97.34762;80.00000;20.00000;0.83485;1
 24.81100; 7.05000; 9.199261e-002; 97.33792;80.00000;20.00000;0.83486;1
 24.81800; 7.10000; 9.057487e-002; 97.32726;80.00000;20.00000;0.83486;1
 24.82000; 7.15000; 9.066357e-002; 97.31562;80.00000;20.00000;0.83486;1
 24.80900; 7.20000; 8.924517e-002; 97.30786;80.00000;20.00000;0.83486;1
 24.79000; 7.25000; 8.924447e-002; 97.30495;80.00000;20.00000;0.83487;1
 24.81600; 7.30000; 8.959992e-002; 97.29913;80.00000;20.00000;0.83486;1
 24.80800; 7.35000; 8.800438e-002; 97.29137;80.00000;20.00000;0.83486;1
 24.80200; 7.40000; 8.756105e-002; 97.28555;80.00000;20.00000;0.83486;1
 24.80100; 7.45000; 8.658614e-002; 97.27877;80.00000;20.00000;0.83486;1
 24.78500; 7.50000; 8.782631e-002; 97.27295;80.00000;20.00000;0.83487;1
 24.77000; 7.55000; 8.614193e-002; 97.26713;80.00000;20.00000;0.83487;1
 24.76800; 7.60000; 8.561011e-002; 97.26131;80.00000;20.00000;0.83487;1
 24.78200; 7.65000; 8.525610e-002; 97.25452;80.00000;20.00000;0.83487;1
 24.77600; 7.70000; 8.481278e-002; 97.24579;80.00000;20.00000;0.83487;1
 24.77700; 7.75000; 8.428107e-002; 97.23707;80.00000;20.00000;0.83487;1
 24.76800; 7.80000; 8.410351e-002; 97.22834;80.00000;20.00000;0.83487;1
 24.75100; 7.85000; 8.330533e-002; 97.21670;80.00000;20.00000;0.83488;1
 24.76500; 7.90000; 8.330580e-002; 97.20603;80.00000;20.00000;0.83487;1
 24.76900; 7.95000; 8.215383e-002; 97.19730;80.00000;20.00000;0.83487;1
 24.76800; 8.00000; 8.206518e-002; 97.18179;80.00000;20.00000;0.83487;1
 24.74900; 8.05000; 8.135556e-002; 97.17209;80.00000;20.00000;0.83488;1
 24.76100; 8.10000; 8.117871e-002; 97.16433;80.00000;20.00000;0.83488;1
 24.74900; 8.15000; 8.055795e-002; 97.15463;80.00000;20.00000;0.83488;1
 24.76300; 8.20000; 7.949494e-002; 97.14591;80.00000;20.00000;0.83487;1
 24.76000; 8.25000; 7.984933e-002; 97.13621;80.00000;20.00000;0.83488;1
 24.74900; 8.30000; 7.887413e-002; 97.12748;80.00000;20.00000;0.83488;1
 24.75600; 8.35000; 7.887435e-002; 97.11778;80.00000;20.00000;0.83488;1
 24.75300; 8.40000; 7.860838e-002; 97.11002;80.00000;20.00000;0.83488;1
 24.75500; 8.45000; 7.798809e-002; 97.09645;80.00000;20.00000;0.83488;1
 24.74000; 8.50000; 7.727863e-002; 97.08481;80.00000;20.00000;0.83488;1
 24.75300; 8.55000; 7.683593e-002; 97.07705;80.00000;20.00000;0.83488;1
 24.73600; 8.60000; 7.594918e-002; 97.07026;80.00000;20.00000;0.83488;1
 24.75000; 8.65000; 7.621548e-002; 97.06638;80.00000;20.00000;0.83488;1
 24.74100; 8.70000; 7.594934e-002; 97.06056;80.00000;20.00000;0.83488;1
 24.73600; 8.75000; 7.550607e-002; 97.05281;80.00000;20.00000;0.83488;1
 24.74700; 8.80000; 7.568365e-002; 97.04311;80.00000;20.00000;0.83488;1
 24.74400; 8.85000; 7.479734e-002; 97.03826;80.00000;20.00000;0.83488;1
 24.74500; 8.90000; 7.329078e-002; 97.03244;80.00000;20.00000;0.83488;1
 24.74100; 8.95000; 7.329067e-002; 97.02468;80.00000;20.00000;0.83488;1
 24.75100; 9.00000; 7.311372e-002; 97.01498;80.00000;20.00000;0.83488;1
 24.73100; 9.05000; 7.302450e-002; 97.00722;80.00000;20.00000;0.83489;1
 24.75200; 9.10000; 7.249339e-002; 96.98395;80.00000;20.00000;0.83488;1
 24.71900; 9.15000; 7.240379e-002; 96.97134;80.00000;20.00000;0.83489;1
 24.73000; 9.20000; 7.142927e-002; 96.95971;80.00000;20.00000;0.83489;1
 24.72800; 9.25000; 7.116335e-002; 96.94419;80.00000;20.00000;0.83489;1
 24.73200; 9.30000; 7.107484e-002; 96.93643;80.00000;20.00000;0.83489;1
 24.72800; 9.35000; 7.080886e-002; 96.93255;80.00000;20.00000;0.83489;1
 24.72900; 9.40000; 7.027716e-002; 96.92479;80.00000;20.00000;0.83489;1
 24.72500; 9.45000; 6.947945e-002; 96.91606;80.00000;20.00000;0.83489;1
 24.72300; 9.50000; 6.965663e-002; 96.90734;80.00000;20.00000;0.83489;1
 24.74000; 9.55000; 6.983436e-002; 96.89570;80.00000;20.00000;0.83488;1
 24.73400; 9.60000; 6.850486e-002; 96.88600;80.00000;20.00000;0.83488;1
 24.72800; 9.65000; 6.885918e-002; 96.87630;80.00000;20.00000;0.83489;1
 24.72600; 9.70000; 6.752980e-002; 96.87339;80.00000;20.00000;0.83489;1
 24.72600; 9.75000; 6.735256e-002; 96.86564;80.00000;20.00000;0.83489;1
 24.72900; 9.80000; 6.628918e-002; 96.85982;80.00000;20.00000;0.83489;1
 24.74600; 9.85000; 6.593515e-002; 96.85109;80.00000;20.00000;0.83488;1
 24.72900; 9.90000; 6.584607e-002; 96.84139;80.00000;20.00000;0.83489;1
 24.72400; 9.95000; 6.628904e-002; 96.83460;80.00000;20.00000;0.83489;1
 24.73600;10.00000; 6.540315e-002; 96.82684;80.00000;20.00000;0.83488;1
 24.73500;10.05000; 6.531450e-002; 96.82006;80.00000;20.00000;0.83488;1
 24.74700;10.10000; 6.504895e-002; 96.81327;80.00000;20.00000;0.83488;1
 24.72400;10.15000; 6.425074e-002; 96.80357;80.00000;20.00000;0.83489;1
 24.73600;10.20000; 6.531452e-002; 96.79678;80.00000;20.00000;0.83488;1
 24.74100;10.25000; 6.389670e-002; 96.78805;80.00000;20.00000;0.83488;1
 24.73900;10.30000; 6.407389e-002; 96.77932;80.00000;20.00000;0.83488;1
 24.72700;10.35000; 6.398496e-002; 96.77060;80.00000;20.00000;0.83489;1
 24.72700;10.40000; 6.292150e-002; 96.76381;80.00000;20.00000;0.83489;1
 24.72500;10.45000; 6.318731e-002; 96.75799;80.00000;20.00000;0.83489;1
 24.73100;10.50000; 6.309884e-002; 96.75120;80.00000;20.00000;0.83489;1
 24.73200;10.55000; 6.221265e-002; 96.74635;80.00000;20.00000;0.83489;1
 24.74800;10.60000; 6.141545e-002; 96.74053;80.00000;20.00000;0.83488;1
 24.74100;10.65000; 6.097217e-002; 96.72889;80.00000;20.00000;0.83488;1
 24.74000;10.70000; 6.141525e-002; 96.71726;80.00000;20.00000;0.83488;1
 24.72400;10.75000; 6.052863e-002; 96.71144;80.00000;20.00000;0.83489;1
 24.73700;10.80000; 6.088344e-002; 96.70659;80.00000;20.00000;0.83488;1
 24.72200;10.85000; 5.999684e-002; 96.69883;80.00000;20.00000;0.83489;1
 24.73500;10.90000; 6.008579e-002; 96.69204;80.00000;20.00000;0.83488;1
 24.74000;10.95000; 5.982004e-002; 96.69010;80.00000;20.00000;0.83488;1
 24.73600;11.00000; 5.902235e-002; 96.68525;80.00000;20.00000;0.83488;1
 24.73600;11.05000; 5.822475e-002; 96.67944;80.00000;20.00000;0.83488;1
 24.74300;11.10000; 5.893390e-002; 96.67071;80.00000;20.00000;0.83488;1
 24.75100;11.15000; 5.707301e-002; 96.65907;80.00000;20.00000;0.83488;1
 24.74600;11.20000; 5.795912e-002; 96.64937;80.00000;20.00000;0.83488;1
 24.73600;11.25000; 5.813613e-002; 96.63870;80.00000;20.00000;0.83488;1
 24.74500;11.30000; 5.804771e-002; 96.62998;80.00000;20.00000;0.83488;1
 24.74900;11.35000; 5.760470e-002; 96.62416;80.00000;20.00000;0.83488;1
 24.76300;11.40000; 5.654155e-002; 96.62319;80.00000;20.00000;0.83487;1
 24.75000;11.45000; 5.778197e-002; 96.62028;80.00000;20.00000;0.83488;1
 24.75300;11.50000; 5.662994e-002; 96.61543;80.00000;20.00000;0.83488;1
 24.74000;11.55000; 5.645240e-002; 96.60670;80.00000;20.00000;0.83488;1
 24.74900;11.60000; 5.565500e-002; 96.59603;80.00000;20.00000;0.83488;1
 24.76600;11.65000; 5.583263e-002; 96.58343;80.00000;20.00000;0.83487;1
 24.76100;11.70000; 5.485766e-002; 96.57761;80.00000;20.00000;0.83488;1
 24.74800;11.75000; 5.468013e-002; 96.57179;80.00000;20.00000;0.83488;1
 24.75500;11.80000; 5.485753e-002; 96.56791;80.00000;20.00000;0.83488;1
 24.76400;11.85000; 5.468049e-002; 96.56209;80.00000;20.00000;0.83487;1
 24.75600;11.90000; 5.397133e-002; 96.55239;80.00000;20.00000;0.83488;1
 24.78300;11.95000; 5.414917e-002; 96.54173;80.00000;20.00000;0.83487;1
 24.77300;12.00000; 5.370583e-002; 96.53397;80.00000;20.00000;0.83487;1
 24.75900;12.05000; 5.308517e-002; 96.52718;80.00000;20.00000;0.83488;1
 24.74800;12.10000; 5.326217e-002; 96.52233;80.00000;20.00000;0.83488;1
 24.77500;12.15000; 5.290826e-002; 96.51554;80.00000;20.00000;0.83487;1
 24.78400;12.20000; 5.237671e-002; 96.50487;80.00000;20.00000;0.83487;1
 24.76300;12.25000; 5.237627e-002; 96.49711;80.00000;20.00000;0.83487;1
 24.77500;12.30000; 5.193340e-002; 96.49421;80.00000;20.00000;0.83487;1
 24.77200;12.35000; 5.104711e-002; 96.49033;80.00000;20.00000;0.83487;1
 24.75900;12.40000; 5.148995e-002; 96.48645;80.00000;20.00000;0.83488;1
 24.79300;12.45000; 5.087030e-002; 96.47966;80.00000;20.00000;0.83486;1
 24.78800;12.50000; 5.095882e-002; 96.47384;80.00000;20.00000;0.83487;1
 24.78200;12.55000; 5.042694e-002; 96.46899;80.00000;20.00000;0.83487;1
 24.78000;12.60000; 5.024966e-002; 96.46317;80.00000;20.00000;0.83487;1
 24.78800;12.65000; 4.989533e-002; 96.45541;80.00000;20.00000;0.83487;1
 24.78900;12.70000; 4.954085e-002; 96.44766;80.00000;20.00000;0.83487;1
 24.78400;12.75000; 4.927488e-002; 96.43699;80.00000;20.00000;0.83487;1
 24.77800;12.80000; 4.892026e-002; 96.42632;80.00000;20.00000;0.83487;1
 24.78500;12.85000; 4.892040e-002; 96.42244;80.00000;20.00000;0.83487;1
 24.78800;12.90000; 4.892047e-002; 96.42147;80.00000;20.00000;0.83487;1
 24.78300;12.95000; 4.865449e-002; 96.42050;80.00000;20.00000;0.83487;1
 24.79000;13.00000; 4.794564e-002; 96.41856;80.00000;20.00000;0.83487;1
 24.79900;13.05000; 4.776857e-002; 96.41565;80.00000;20.00000;0.83486;1
 24.80500;13.10000; 4.750281e-002; 96.41080;80.00000;20.00000;0.83486;1
 24.80200;13.15000; 4.714825e-002; 96.40111;80.00000;20.00000;0.83486;1
 24.79900;13.20000; 4.767994e-002; 96.39141;80.00000;20.00000;0.83486;1
 24.80900;13.25000; 4.723701e-002; 96.38365;80.00000;20.00000;0.83486;1
 24.81200;13.30000; 4.741432e-002; 96.37686;80.00000;20.00000;0.83486;1
 24.80600;13.35000; 4.714833e-002; 96.37201;80.00000;20.00000;0.83486;1
 24.80000;13.40000; 4.652784e-002; 96.36619;80.00000;20.00000;0.83486;1
 24.80300;13.45000; 4.679377e-002; 96.36037;80.00000;20.00000;0.83486;1
 24.82600;13.50000; 4.626246e-002; 96.35456;80.00000;20.00000;0.83485;1
 24.82100;13.55000; 4.599649e-002; 96.34874;80.00000;20.00000;0.83485;1
 24.82000;13.60000; 4.546472e-002; 96.33807;80.00000;20.00000;0.83486;1
 24.82700;13.65000; 4.564210e-002; 96.32740;80.00000;20.00000;0.83485;1
 24.84200;13.70000; 4.457887e-002; 96.31770;80.00000;20.00000;0.83485;1
 24.83700;13.75000; 4.581954e-002; 96.30898;80.00000;20.00000;0.83485;1
 24.82500;13.80000; 4.555344e-002; 96.30219;80.00000;20.00000;0.83485;1
 24.81400;13.85000; 4.493286e-002; 96.29540;80.00000;20.00000;0.83486;1
 24.83900;13.90000; 4.449019e-002; 96.28570;80.00000;20.00000;0.83485;1
 24.83800;13.95000; 4.484468e-002; 96.27794;80.00000;20.00000;0.83485;1
 24.81400;14.00000; 4.413524e-002; 96.27406;80.00000;20.00000;0.83486;1
 24.83700;14.05000; 4.449016e-002; 96.27212;80.00000;20.00000;0.83485;1
 24.83200;14.10000; 4.519907e-002; 96.26630;80.00000;20.00000;0.83485;1
 24.82800;14.15000; 4.351511e-002; 96.25758;80.00000;20.00000;0.83485;1
 24.83200;14.20000; 4.333793e-002; 96.25370;80.00000;20.00000;0.83485;1
 24.83200;14.25000; 4.378106e-002; 96.25370;80.00000;20.00000;0.83485;1
 24.84700;14.30000; 4.324957e-002; 96.25370;80.00000;20.00000;0.83485;1
 24.85100;14.35000; 4.378140e-002; 96.25370;80.00000;20.00000;0.83484;1
 24.85900;14.40000; 4.298391e-002; 96.25176;80.00000;20.00000;0.83484;1
 24.85900;14.45000; 4.254077e-002; 96.24303;80.00000;20.00000;0.83484;1
 24.87400;14.50000; 4.254103e-002; 96.23624;80.00000;20.00000;0.83484;1
 24.84600;14.55000; 4.183154e-002; 96.23430;80.00000;20.00000;0.83485;1
 24.85500;14.60000; 4.236345e-002; 96.23430;80.00000;20.00000;0.83484;1
 24.86000;14.65000; 4.236353e-002; 96.23333;80.00000;20.00000;0.83484;1
 24.86600;14.70000; 4.165462e-002; 96.23236;80.00000;20.00000;0.83484;1
 24.85800;14.75000; 4.165449e-002; 96.22751;80.00000;20.00000;0.83484;1
 24.87600;14.80000; 4.174342e-002; 96.21878;80.00000;20.00000;0.83484;1
