#EXPORTTYPE:DATA ALL
#FILE:25wt05hr2.ngb-ds3
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:25wt05hr2
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH STA 449F3
#PROJECT:copyrolysis
#DATE/TIME:20.03.2021 03:50
#CORR. FILE:correction 5kmin.ngb-bs3
#TEMPCAL:2021 CAL T 5KMIN .ngb-ts3
#SENSITIVITY:2021 CAL s 5KMIN REVISAR.ngb-ts3.ngb-es3
#LABORATORY:UNA - FCQ - AI
#OPERATOR:AD
#REMARK:
#SAMPLE:25wt05hr2
#SAMPLE MASS /mg:10.4802
#MATERIAL:EMPTY
#REFERENCE:Empty
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:140.3380
#REFERENCE CRUCIBLE MASS /mg:140.87
#DSC RANGE /µV:5000
#TG RANGE /mg:35000
#TAU-R:---
#CORR. CODE:020
#EXO:-1
#RANGE:25°C/00:00/25°C/5,0(K/min)/800°C/
#SEGMENT:S1-2/2
#SEG. 1:25°C/00:30/25°C
#SEG. 2:25°C/5,0(K/min)/800°C

##Temp./°C;Time/min;DSC/(mW/mg);Mass/%;Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW);Segment
 24.99800;  1.75000;       0.22513; 98.89220;80.00000;20.00000;0.92256;1
 25.01800;  1.80000;       0.22332; 98.86834;80.00000;20.00000;0.92254;1
 25.01900;  1.85000;       0.22134; 98.83017;80.00000;20.00000;0.92254;1
 25.01900;  1.90000;       0.21937; 98.81205;80.00000;20.00000;0.92254;1
 25.02800;  1.95000;       0.21787; 98.79105;80.00000;20.00000;0.92253;1
 25.03300;  2.00000;       0.21543; 98.76529;80.00000;20.00000;0.92253;1
 25.04400;  2.05000;       0.21433; 98.74621;80.00000;20.00000;0.92252;1
 25.03100;  2.10000;       0.21267; 98.72235;80.00000;20.00000;0.92253;1
 25.05700;  2.15000;       0.21086; 98.69373;80.00000;20.00000;0.92251;1
 25.04300;  2.20000;       0.20872; 98.67560;80.00000;20.00000;0.92252;1
 25.06100;  2.25000;       0.20762; 98.65461;80.00000;20.00000;0.92251;1
 25.05200;  2.30000;       0.20549; 98.62598;80.00000;20.00000;0.92252;1
 25.05800;  2.35000;       0.20273; 98.60785;80.00000;20.00000;0.92251;1
 25.05800;  2.40000;       0.20202; 98.57923;80.00000;20.00000;0.92251;1
 25.06100;  2.45000;       0.20091; 98.55537;80.00000;20.00000;0.92251;1
 25.08800;  2.50000;       0.19926; 98.53152;80.00000;20.00000;0.92249;1
 25.07100;  2.55000;       0.19721; 98.51434;80.00000;20.00000;0.92250;1
 25.07400;  2.60000;       0.19476; 98.49335;80.00000;20.00000;0.92250;1
 25.07100;  2.65000;       0.19389; 98.46759;80.00000;20.00000;0.92250;1
 25.07700;  2.70000;       0.19247; 98.43992;80.00000;20.00000;0.92250;1
 25.07900;  2.75000;       0.19113; 98.42083;80.00000;20.00000;0.92250;1
 25.08300;  2.80000;       0.18940; 98.40461;80.00000;20.00000;0.92249;1
 25.06800;  2.85000;       0.18789; 98.38266;80.00000;20.00000;0.92250;1
 25.08600;  2.90000;       0.18695; 98.36358;80.00000;20.00000;0.92249;1
 25.08300;  2.95000;       0.18490; 98.34450;80.00000;20.00000;0.92249;1
 25.07900;  3.00000;       0.18324; 98.32923;80.00000;20.00000;0.92250;1
 25.08400;  3.05000;       0.18221; 98.30538;80.00000;20.00000;0.92249;1
 25.07500;  3.10000;       0.18056; 98.27770;80.00000;20.00000;0.92250;1
 25.07800;  3.15000;       0.17921; 98.26148;80.00000;20.00000;0.92250;1
 25.06600;  3.20000;       0.17748; 98.23286;80.00000;20.00000;0.92251;1
 25.07300;  3.25000;       0.17606; 98.21473;80.00000;20.00000;0.92250;1
 25.08500;  3.30000;       0.17480; 98.18706;80.00000;20.00000;0.92249;1
 25.08400;  3.35000;       0.17298; 98.18038;80.00000;20.00000;0.92249;1
 25.06700;  3.40000;       0.17203; 98.15843;80.00000;20.00000;0.92251;1
 25.05600;  3.45000;       0.16990; 98.13362;80.00000;20.00000;0.92251;1
 25.05600;  3.50000;       0.16903; 98.11359;80.00000;20.00000;0.92251;1
 25.04000;  3.55000;       0.16800; 98.10786;80.00000;20.00000;0.92252;1
 25.04800;  3.60000;       0.16690; 98.09927;80.00000;20.00000;0.92252;1
 25.05800;  3.65000;       0.16619; 98.08210;80.00000;20.00000;0.92251;1
 25.04800;  3.70000;       0.16508; 98.06397;80.00000;20.00000;0.92252;1
 25.05800;  3.75000;       0.16406; 98.04107;80.00000;20.00000;0.92251;1
 25.04600;  3.80000;       0.16232; 98.02389;80.00000;20.00000;0.92252;1
 25.05200;  3.85000;       0.16059; 97.99240;80.00000;20.00000;0.92252;1
 25.02800;  3.90000;       0.15924; 97.98000;80.00000;20.00000;0.92253;1
 25.04600;  3.95000;       0.15853; 97.95996;80.00000;20.00000;0.92252;1
 25.04500;  4.00000;       0.15696; 97.93992;80.00000;20.00000;0.92252;1
 25.02600;  4.05000;       0.15601; 97.92370;80.00000;20.00000;0.92253;1
 25.02300;  4.10000;       0.15506; 97.91225;80.00000;20.00000;0.92254;1
 25.01100;  4.15000;       0.15380; 97.88744;80.00000;20.00000;0.92255;1
 25.02500;  4.20000;       0.15230; 97.87599;80.00000;20.00000;0.92254;1
 25.01900;  4.25000;       0.15143; 97.86264;80.00000;20.00000;0.92254;1
 25.02000;  4.30000;       0.15009; 97.84546;80.00000;20.00000;0.92254;1
 25.01300;  4.35000;       0.14922; 97.82351;80.00000;20.00000;0.92254;1
 25.02200;  4.40000;       0.14804; 97.80634;80.00000;20.00000;0.92254;1
 25.00600;  4.45000;       0.14709; 97.78439;80.00000;20.00000;0.92255;1
 25.02600;  4.50000;       0.14630; 97.76626;80.00000;20.00000;0.92253;1
 25.02000;  4.55000;       0.14543; 97.75004;80.00000;20.00000;0.92254;1
 25.00100;  4.60000;       0.14472; 97.73573;80.00000;20.00000;0.92255;1
 24.98900;  4.65000;       0.14282; 97.71474;80.00000;20.00000;0.92256;1
 24.99300;  4.70000;       0.14164; 97.69756;80.00000;20.00000;0.92256;1
 24.98800;  4.75000;       0.14093; 97.68230;80.00000;20.00000;0.92256;1
 24.98700;  4.80000;       0.14030; 97.66608;80.00000;20.00000;0.92256;1
 24.99600;  4.85000;       0.13912; 97.64795;80.00000;20.00000;0.92256;1
 24.96800;  4.90000;       0.13801; 97.63172;80.00000;20.00000;0.92258;1
 24.98300;  4.95000;       0.13754; 97.60501;80.00000;20.00000;0.92257;1
 24.97900;  5.00000;       0.13691; 97.59737;80.00000;20.00000;0.92257;1
 24.97100;  5.05000;       0.13580; 97.58688;80.00000;20.00000;0.92257;1
 24.96200;  5.10000;       0.13477; 97.57257;80.00000;20.00000;0.92258;1
 24.97000;  5.15000;       0.13335; 97.56493;80.00000;20.00000;0.92258;1
 24.95100;  5.20000;       0.13280; 97.55730;80.00000;20.00000;0.92259;1
 24.94900;  5.25000;       0.13209; 97.54585;80.00000;20.00000;0.92259;1
 24.94700;  5.30000;       0.13106; 97.53344;80.00000;20.00000;0.92259;1
 24.94700;  5.35000;       0.12964; 97.51818;80.00000;20.00000;0.92259;1
 24.95100;  5.40000;       0.12925; 97.50577;80.00000;20.00000;0.92259;1
 24.93900;  5.45000;       0.12822; 97.48383;80.00000;20.00000;0.92260;1
 24.94000;  5.50000;       0.12727; 97.47810;80.00000;20.00000;0.92260;1
 24.93700;  5.55000;       0.12625; 97.46665;80.00000;20.00000;0.92260;1
 24.92000;  5.60000;       0.12577; 97.45520;80.00000;20.00000;0.92261;1
 24.93300;  5.65000;       0.12443; 97.44375;80.00000;20.00000;0.92260;1
 24.92200;  5.70000;       0.12333; 97.42658;80.00000;20.00000;0.92261;1
 24.91400;  5.75000;       0.12277; 97.41035;80.00000;20.00000;0.92262;1
 24.91100;  5.80000;       0.12191; 97.39604;80.00000;20.00000;0.92262;1
 24.90800;  5.85000;       0.12175; 97.38173;80.00000;20.00000;0.92262;1
 24.91100;  5.90000;       0.12104; 97.35501;80.00000;20.00000;0.92262;1
 24.92000;  5.95000;       0.11986; 97.34642;80.00000;20.00000;0.92261;1
 24.89100;  6.00000;       0.11867; 97.33593;80.00000;20.00000;0.92263;1
 24.89400;  6.05000;       0.11835; 97.32639;80.00000;20.00000;0.92263;1
 24.89700;  6.10000;       0.11757; 97.31589;80.00000;20.00000;0.92263;1
 24.90800;  6.15000;       0.11694; 97.30826;80.00000;20.00000;0.92262;1
 24.89200;  6.20000;       0.11575; 97.29585;80.00000;20.00000;0.92263;1
 24.89400;  6.25000;       0.11512; 97.28059;80.00000;20.00000;0.92263;1
 24.89100;  6.30000;       0.11480; 97.26818;80.00000;20.00000;0.92263;1
 24.88300;  6.35000;       0.11354; 97.25769;80.00000;20.00000;0.92264;1
 24.89100;  6.40000;       0.11323; 97.24528;80.00000;20.00000;0.92263;1
 24.88500;  6.45000;       0.11212; 97.24242;80.00000;20.00000;0.92264;1
 24.87700;  6.50000;       0.11117; 97.22334;80.00000;20.00000;0.92264;1
 24.86600;  6.55000;       0.11046; 97.21570;80.00000;20.00000;0.92265;1
 24.87800;  6.60000;       0.10944; 97.20521;80.00000;20.00000;0.92264;1
 24.86600;  6.65000;       0.10880; 97.19566;80.00000;20.00000;0.92265;1
 24.87200;  6.70000;       0.10810; 97.18517;80.00000;20.00000;0.92265;1
 24.86300;  6.75000;       0.10762; 97.17658;80.00000;20.00000;0.92265;1
 24.85700;  6.80000;       0.10667; 97.16608;80.00000;20.00000;0.92266;1
 24.86200;  6.85000;       0.10581; 97.15463;80.00000;20.00000;0.92265;1
 24.85100;  6.90000;       0.10517; 97.13651;80.00000;20.00000;0.92266;1
 24.84900;  6.95000;       0.10517; 97.12028;80.00000;20.00000;0.92266;1
 24.82300;  7.00000;       0.10446; 97.11742;80.00000;20.00000;0.92268;1
 24.83700;  7.05000;       0.10320; 97.11170;80.00000;20.00000;0.92267;1
 24.83400;  7.10000;       0.10273; 97.10025;80.00000;20.00000;0.92267;1
 24.83800;  7.15000;       0.10202; 97.08784;80.00000;20.00000;0.92267;1
 24.83700;  7.20000;       0.10091; 97.07544;80.00000;20.00000;0.92267;1
 24.82800;  7.25000;       0.10060; 97.06399;80.00000;20.00000;0.92268;1
 24.82200;  7.30000; 9.996421e-002; 97.05731;80.00000;20.00000;0.92268;1
 24.82400;  7.35000; 9.941207e-002; 97.04395;80.00000;20.00000;0.92268;1
 24.80800;  7.40000; 9.917413e-002; 97.02964;80.00000;20.00000;0.92269;1
 24.82200;  7.45000; 9.822844e-002; 97.02010;80.00000;20.00000;0.92268;1
 24.82900;  7.50000; 9.728220e-002; 97.01437;80.00000;20.00000;0.92268;1
 24.81700;  7.55000; 9.728129e-002; 97.00387;80.00000;20.00000;0.92269;1
 24.81700;  7.60000; 9.625562e-002; 96.99242;80.00000;20.00000;0.92269;1
 24.79500;  7.65000; 9.601725e-002; 96.98193;80.00000;20.00000;0.92270;1
 24.80900;  7.70000; 9.507154e-002; 96.96571;80.00000;20.00000;0.92269;1
 24.81200;  7.75000; 9.483508e-002; 96.95807;80.00000;20.00000;0.92269;1
 24.82200;  7.80000; 9.388904e-002; 96.95044;80.00000;20.00000;0.92268;1
 24.81100;  7.85000; 9.349374e-002; 96.93994;80.00000;20.00000;0.92269;1
 24.80300;  7.90000; 9.325645e-002; 96.92945;80.00000;20.00000;0.92270;1
 24.79500;  7.95000; 9.207242e-002; 96.92181;80.00000;20.00000;0.92270;1
 24.81300;  8.00000; 9.128475e-002; 96.91323;80.00000;20.00000;0.92269;1
 24.79700;  8.05000; 9.120470e-002; 96.90464;80.00000;20.00000;0.92270;1
 24.79600;  8.10000; 9.096794e-002; 96.89605;80.00000;20.00000;0.92270;1
 24.79400;  8.15000; 9.017883e-002; 96.88651;80.00000;20.00000;0.92270;1
 24.80900;  8.20000; 8.946981e-002; 96.87411;80.00000;20.00000;0.92269;1
 24.80300;  8.25000; 8.891711e-002; 96.86266;80.00000;20.00000;0.92270;1
 24.78900;  8.30000; 8.891613e-002; 96.85311;80.00000;20.00000;0.92271;1
 24.78600;  8.35000; 8.749579e-002; 96.84262;80.00000;20.00000;0.92271;1
 24.78700;  8.40000; 8.741697e-002; 96.83308;80.00000;20.00000;0.92271;1
 24.78100;  8.45000; 8.662758e-002; 96.82449;80.00000;20.00000;0.92271;1
 24.78300;  8.50000; 8.702221e-002; 96.81590;80.00000;20.00000;0.92271;1
 24.76500;  8.55000; 8.575865e-002; 96.80827;80.00000;20.00000;0.92272;1
 24.79400;  8.60000; 8.591841e-002; 96.79682;80.00000;20.00000;0.92270;1
 24.78400;  8.65000; 8.528656e-002; 96.78250;80.00000;20.00000;0.92271;1
 24.79400;  8.70000; 8.489275e-002; 96.76724;80.00000;20.00000;0.92270;1
 24.79500;  8.75000; 8.449834e-002; 96.76247;80.00000;20.00000;0.92270;1
 24.77400;  8.80000; 8.394467e-002; 96.75770;80.00000;20.00000;0.92272;1
 24.78000;  8.85000; 8.418175e-002; 96.74911;80.00000;20.00000;0.92271;1
 24.79500;  8.90000; 8.363047e-002; 96.74243;80.00000;20.00000;0.92270;1
 24.77300;  8.95000; 8.291896e-002; 96.73670;80.00000;20.00000;0.92272;1
 24.78500;  9.00000; 8.315643e-002; 96.73002;80.00000;20.00000;0.92271;1
 24.77200;  9.05000; 8.228774e-002; 96.72525;80.00000;20.00000;0.92272;1
 24.76700;  9.10000; 8.228741e-002; 96.71857;80.00000;20.00000;0.92272;1
 24.78100;  9.15000; 8.102598e-002; 96.72239;80.00000;20.00000;0.92271;1
 24.78700;  9.20000; 8.055300e-002; 96.71953;80.00000;20.00000;0.92271;1
 24.78100;  9.25000; 8.031592e-002; 96.70999;80.00000;20.00000;0.92271;1
 24.77500;  9.30000; 8.047333e-002; 96.69949;80.00000;20.00000;0.92272;1
 24.77300;  9.35000; 7.913199e-002; 96.68899;80.00000;20.00000;0.92272;1
 24.79000;  9.40000; 7.865967e-002; 96.67850;80.00000;20.00000;0.92271;1
 24.77300;  9.45000; 7.818525e-002; 96.66705;80.00000;20.00000;0.92272;1
 24.79600;  9.50000; 7.850225e-002; 96.65846;80.00000;20.00000;0.92270;1
 24.76200;  9.55000; 7.794788e-002; 96.64987;80.00000;20.00000;0.92273;1
 24.77900;  9.60000; 7.794893e-002; 96.64319;80.00000;20.00000;0.92271;1
 24.76900;  9.65000; 7.731715e-002; 96.63938;80.00000;20.00000;0.92272;1
 24.79000;  9.70000; 7.676616e-002; 96.63365;80.00000;20.00000;0.92271;1
 24.78600;  9.75000; 7.652923e-002; 96.62602;80.00000;20.00000;0.92271;1
 24.78500;  9.80000; 7.629248e-002; 96.61934;80.00000;20.00000;0.92271;1
 24.77600;  9.85000; 7.589746e-002; 96.61266;80.00000;20.00000;0.92272;1
 24.78100;  9.90000; 7.621334e-002; 96.60598;80.00000;20.00000;0.92271;1
 24.78400;  9.95000; 7.503009e-002; 96.59262;80.00000;20.00000;0.92271;1
 24.78200; 10.00000; 7.502997e-002; 96.58117;80.00000;20.00000;0.92271;1
 24.79600; 10.05000; 7.432072e-002; 96.57831;80.00000;20.00000;0.92270;1
 24.79400; 10.10000; 7.384723e-002; 96.57449;80.00000;20.00000;0.92270;1
 24.78400; 10.15000; 7.321547e-002; 96.56877;80.00000;20.00000;0.92271;1
 24.76500; 10.20000; 7.305659e-002; 96.56113;80.00000;20.00000;0.92272;1
 24.77700; 10.25000; 7.305727e-002; 96.55350;80.00000;20.00000;0.92272;1
 24.76300; 10.30000; 7.274090e-002; 96.54491;80.00000;20.00000;0.92273;1
 24.77100; 10.35000; 7.226797e-002; 96.53537;80.00000;20.00000;0.92272;1
 24.76100; 10.40000; 7.139957e-002; 96.52678;80.00000;20.00000;0.92273;1
 24.76300; 10.45000; 7.132079e-002; 96.52010;80.00000;20.00000;0.92273;1
 24.79100; 10.50000; 7.077009e-002; 96.51247;80.00000;20.00000;0.92271;1
 24.76700; 10.55000; 6.990090e-002; 96.50484;80.00000;20.00000;0.92272;1
 24.76900; 10.60000; 7.013770e-002; 96.50102;80.00000;20.00000;0.92272;1
 24.77100; 10.65000; 6.974333e-002; 96.48957;80.00000;20.00000;0.92272;1
 24.77500; 10.70000; 6.958576e-002; 96.48098;80.00000;20.00000;0.92272;1
 24.78100; 10.75000; 6.942830e-002; 96.47335;80.00000;20.00000;0.92271;1
 24.78200; 10.80000; 6.895498e-002; 96.46953;80.00000;20.00000;0.92271;1
 24.78100; 10.85000; 6.895492e-002; 96.46285;80.00000;20.00000;0.92271;1
 24.79800; 10.90000; 6.848247e-002; 96.45617;80.00000;20.00000;0.92270;1
 24.79000; 10.95000; 6.856094e-002; 96.44950;80.00000;20.00000;0.92271;1
 24.77000; 11.00000; 6.784979e-002; 96.44186;80.00000;20.00000;0.92272;1
 24.78800; 11.05000; 6.769297e-002; 96.43518;80.00000;20.00000;0.92271;1
 24.79300; 11.10000; 6.808771e-002; 96.43041;80.00000;20.00000;0.92270;1
 24.77700; 11.15000; 6.729790e-002; 96.42373;80.00000;20.00000;0.92272;1
 24.80500; 11.20000; 6.658931e-002; 96.41801;80.00000;20.00000;0.92270;1
 24.80000; 11.25000; 6.729912e-002; 96.41037;80.00000;20.00000;0.92270;1
 24.79100; 11.30000; 6.721975e-002; 96.39224;80.00000;20.00000;0.92271;1
 24.81000; 11.35000; 6.619509e-002; 96.38270;80.00000;20.00000;0.92269;1
 24.79900; 11.40000; 6.611561e-002; 96.37507;80.00000;20.00000;0.92270;1
 24.79900; 11.45000; 6.580003e-002; 96.36648;80.00000;20.00000;0.92270;1
 24.79600; 11.50000; 6.587877e-002; 96.35885;80.00000;20.00000;0.92270;1
 24.78800; 11.55000; 6.532609e-002; 96.34358;80.00000;20.00000;0.92271;1
 24.79800; 11.60000; 6.469542e-002; 96.33213;80.00000;20.00000;0.92270;1
 24.79000; 11.65000; 6.445833e-002; 96.32354;80.00000;20.00000;0.92271;1
 24.79800; 11.70000; 6.422204e-002; 96.31496;80.00000;20.00000;0.92270;1
 24.79100; 11.75000; 6.359052e-002; 96.30732;80.00000;20.00000;0.92271;1
 24.80300; 11.80000; 6.351222e-002; 96.29206;80.00000;20.00000;0.92270;1
 24.80200; 11.85000; 6.288099e-002; 96.28633;80.00000;20.00000;0.92270;1
 24.79700; 11.90000; 6.311744e-002; 96.28156;80.00000;20.00000;0.92270;1
 24.79700; 11.95000; 6.224957e-002; 96.27583;80.00000;20.00000;0.92270;1
 24.80500; 12.00000; 6.224996e-002; 96.26916;80.00000;20.00000;0.92270;1
 24.80100; 12.05000; 6.138190e-002; 96.26534;80.00000;20.00000;0.92270;1
 24.82600; 12.10000; 6.193540e-002; 96.26343;80.00000;20.00000;0.92268;1
 24.81700; 12.15000; 6.154047e-002; 96.25771;80.00000;20.00000;0.92269;1
 24.80800; 12.20000; 6.138224e-002; 96.25389;80.00000;20.00000;0.92269;1
 24.80900; 12.25000; 6.098780e-002; 96.24912;80.00000;20.00000;0.92269;1
 24.81500; 12.30000; 6.004131e-002; 96.24625;80.00000;20.00000;0.92269;1
 24.83200; 12.35000; 6.035771e-002; 96.23767;80.00000;20.00000;0.92268;1
 24.81600; 12.40000; 6.027805e-002; 96.23099;80.00000;20.00000;0.92269;1
 24.83300; 12.45000; 6.004217e-002; 96.22526;80.00000;20.00000;0.92268;1
 24.83900; 12.50000; 5.933235e-002; 96.22145;80.00000;20.00000;0.92267;1
 24.81600; 12.55000; 5.925238e-002; 96.21858;80.00000;20.00000;0.92269;1
 24.83600; 12.60000; 5.925332e-002; 96.21286;80.00000;20.00000;0.92267;1
 24.83900; 12.65000; 5.878006e-002; 96.20523;80.00000;20.00000;0.92267;1
 24.82800; 12.70000; 5.846395e-002; 96.19855;80.00000;20.00000;0.92268;1
 24.83000; 12.75000; 5.854295e-002; 96.19377;80.00000;20.00000;0.92268;1
 24.83400; 12.80000; 5.822753e-002; 96.18519;80.00000;20.00000;0.92267;1
 24.83100; 12.85000; 5.735951e-002; 96.17565;80.00000;20.00000;0.92268;1
 24.83600; 12.90000; 5.743864e-002; 96.17278;80.00000;20.00000;0.92267;1
 24.85300; 12.95000; 5.712380e-002; 96.17278;80.00000;20.00000;0.92266;1
 24.83100; 13.00000; 5.625493e-002; 96.17087;80.00000;20.00000;0.92268;1
 24.84600; 13.05000; 5.696569e-002; 96.16706;80.00000;20.00000;0.92267;1
 24.84100; 13.10000; 5.601867e-002; 96.16324;80.00000;20.00000;0.92267;1
 24.84600; 13.15000; 5.609779e-002; 96.15942;80.00000;20.00000;0.92267;1
 24.84100; 13.20000; 5.593977e-002; 96.15752;80.00000;20.00000;0.92267;1
 24.83200; 13.25000; 5.491369e-002; 96.15465;80.00000;20.00000;0.92268;1
 24.83800; 13.30000; 5.451945e-002; 96.14988;80.00000;20.00000;0.92267;1
 24.86100; 13.35000; 5.491494e-002; 96.14607;80.00000;20.00000;0.92266;1
 24.83400; 13.40000; 5.444038e-002; 96.13748;80.00000;20.00000;0.92267;1
 24.85000; 13.45000; 5.373096e-002; 96.13175;80.00000;20.00000;0.92266;1
 24.85600; 13.50000; 5.317891e-002; 96.12603;80.00000;20.00000;0.92266;1
 24.86100; 13.55000; 5.365253e-002; 96.12126;80.00000;20.00000;0.92266;1
 24.86700; 13.60000; 5.310047e-002; 96.12030;80.00000;20.00000;0.92265;1
 24.86100; 13.65000; 5.302132e-002; 96.11744;80.00000;20.00000;0.92266;1
 24.86500; 13.70000; 5.317929e-002; 96.11362;80.00000;20.00000;0.92265;1
 24.87600; 13.75000; 5.294304e-002; 96.10981;80.00000;20.00000;0.92264;1
 24.85600; 13.80000; 5.262661e-002; 96.10599;80.00000;20.00000;0.92266;1
 24.87100; 13.85000; 5.231163e-002; 96.09931;80.00000;20.00000;0.92265;1
 24.85400; 13.90000; 5.207422e-002; 96.09454;80.00000;20.00000;0.92266;1
 24.86000; 13.95000; 5.144326e-002; 96.08977;80.00000;20.00000;0.92266;1
 24.86000; 14.00000; 5.081206e-002; 96.08214;80.00000;20.00000;0.92266;1
 24.85900; 14.05000; 5.152213e-002; 96.06973;80.00000;20.00000;0.92266;1
 24.86000; 14.10000; 5.096986e-002; 96.06019;80.00000;20.00000;0.92266;1
 24.86300; 14.15000; 5.081218e-002; 96.05542;80.00000;20.00000;0.92265;1
 24.86400; 14.20000; 4.986541e-002; 96.05065;80.00000;20.00000;0.92265;1
 24.88100; 14.25000; 4.947156e-002; 96.04874;80.00000;20.00000;0.92264;1
 24.88400; 14.30000; 4.994510e-002; 96.04492;80.00000;20.00000;0.92264;1
 24.88500; 14.35000; 4.923501e-002; 96.04111;80.00000;20.00000;0.92264;1
 24.88400; 14.40000; 4.899827e-002; 96.03729;80.00000;20.00000;0.92264;1
 24.87800; 14.45000; 4.891914e-002; 96.03347;80.00000;20.00000;0.92264;1
 24.87500; 14.50000; 4.844561e-002; 96.02966;80.00000;20.00000;0.92264;1
 24.89300; 14.55000; 4.899862e-002; 96.02584;80.00000;20.00000;0.92263;1
 24.88800; 14.60000; 4.781489e-002; 96.02202;80.00000;20.00000;0.92264;1
 24.89500; 14.65000; 4.789405e-002; 96.01725;80.00000;20.00000;0.92263;1
 24.89600; 14.70000; 4.797299e-002; 96.01057;80.00000;20.00000;0.92263;1
 24.88600; 14.75000; 4.734140e-002; 96.00676;80.00000;20.00000;0.92264;1
