#EXPORTTYPE:DATA ALL
#FILE:100wt20hr.ngb-ds3
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:100wt20hr
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH STA 449F3
#PROJECT:copyrolysis
#DATE/TIME:20.03.2021 01:31
#CORR. FILE:correction 20kmin.ngb-bs3
#TEMPCAL:2021 CAL T 20KMIN .ngb-ts3
#SENSITIVITY:2021 CAL s 20KMIN REVISAR.ngb-ts3.ngb-es3
#LABORATORY:UNA - FCQ - AI
#OPERATOR:AD
#REMARK:
#SAMPLE:100wt20hr
#SAMPLE MASS /mg:10.3815
#MATERIAL:EMPTY
#REFERENCE:Empty
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:138.7185
#REFERENCE CRUCIBLE MASS /mg:140.87
#DSC RANGE /µV:5000
#TG RANGE /mg:35000
#TAU-R:---
#CORR. CODE:020
#EXO:-1
#RANGE:25°C/00:00/25°C/20,0(K/min)/800°C/
#SEGMENT:S1-2/2
#SEG. 1:25°C/00:30/25°C
#SEG. 2:25°C/20,0(K/min)/800°C

##Temp./°C;Time/min;DSC/(mW/mg);Mass/%;Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW);Segment
 24.46300; 0.00000;       0.16643;100.00000;80.00000;20.00000;0.80455;1
 24.49900; 0.05000;       0.17127; 99.96629;80.00000;20.00000;0.80454;1
 24.52400; 0.10000;       0.17547; 99.94413;80.00000;20.00000;0.80454;1
 24.55600; 0.15000;       0.17858; 99.92005;80.00000;20.00000;0.80453;1
 24.58200; 0.20000;       0.18023; 99.90367;80.00000;20.00000;0.80453;1
 24.62300; 0.25000;       0.18324; 99.87381;80.00000;20.00000;0.80452;1
 24.63400; 0.30000;       0.18534; 99.84395;80.00000;20.00000;0.80452;1
 24.65800; 0.35000;       0.18699; 99.81602;80.00000;20.00000;0.80451;1
 24.67800; 0.40000;       0.18818; 99.80061;80.00000;20.00000;0.80451;1
 24.70900; 0.45000;       0.18873; 99.78423;80.00000;20.00000;0.80450;1
 24.72400; 0.50000;       0.18873; 99.76208;80.00000;20.00000;0.80450;1
 24.76500; 0.55000;       0.18763; 99.73318;80.00000;20.00000;0.80449;1
 24.76600; 0.60000;       0.18663; 99.71102;80.00000;20.00000;0.80449;1
 24.78500; 0.65000;       0.18535; 99.69369;80.00000;20.00000;0.80449;1
 24.80500; 0.70000;       0.18489; 99.65805;80.00000;20.00000;0.80449;1
 24.83700; 0.75000;       0.18289; 99.64938;80.00000;20.00000;0.80448;1
 24.84000; 0.80000;       0.18179; 99.62626;80.00000;20.00000;0.80448;1
 24.85800; 0.85000;       0.17941; 99.60218;80.00000;20.00000;0.80448;1
 24.85400; 0.90000;       0.17740; 99.58388;80.00000;20.00000;0.80448;1
 24.89200; 0.95000;       0.17476; 99.56461;80.00000;20.00000;0.80447;1
 24.90500; 1.00000;       0.17247; 99.54727;80.00000;20.00000;0.80447;1
 24.91000; 1.05000;       0.17056; 99.53186;80.00000;20.00000;0.80447;1
 24.93100; 1.10000;       0.16836; 99.51356;80.00000;20.00000;0.80446;1
 24.93700; 1.15000;       0.16544; 99.50489;80.00000;20.00000;0.80446;1
 24.95400; 1.20000;       0.16288; 99.48659;80.00000;20.00000;0.80446;1
 24.98200; 1.25000;       0.16060; 99.46732;80.00000;20.00000;0.80445;1
 24.97800; 1.30000;       0.15859; 99.44324;80.00000;20.00000;0.80445;1
 24.99000; 1.35000;       0.15612; 99.42687;80.00000;20.00000;0.80445;1
 24.99500; 1.40000;       0.15421; 99.40567;80.00000;20.00000;0.80445;1
 25.01800; 1.45000;       0.15156; 99.39219;80.00000;20.00000;0.80445;1
 25.01100; 1.50000;       0.14891; 99.37581;80.00000;20.00000;0.80445;1
 25.04500; 1.55000;       0.14745; 99.36618;80.00000;20.00000;0.80444;1
 25.03900; 1.60000;       0.14480; 99.34403;80.00000;20.00000;0.80444;1
 25.06200; 1.65000;       0.14224; 99.33150;80.00000;20.00000;0.80444;1
 25.07200; 1.70000;       0.13996; 99.31898;80.00000;20.00000;0.80444;1
 25.07200; 1.75000;       0.13859; 99.30068;80.00000;20.00000;0.80444;1
 25.08800; 1.80000;       0.13576; 99.28912;80.00000;20.00000;0.80443;1
 25.08100; 1.85000;       0.13384; 99.27660;80.00000;20.00000;0.80443;1
 25.08000; 1.90000;       0.13210; 99.26408;80.00000;20.00000;0.80443;1
 25.09900; 1.95000;       0.12927; 99.25155;80.00000;20.00000;0.80443;1
 25.08900; 2.00000;       0.12799; 99.23807;80.00000;20.00000;0.80443;1
 25.11200; 2.05000;       0.12680; 99.21977;80.00000;20.00000;0.80443;1
 25.11900; 2.10000;       0.12397; 99.20532;80.00000;20.00000;0.80443;1
 25.12500; 2.15000;       0.12306; 99.18991;80.00000;20.00000;0.80443;1
 25.10800; 2.20000;       0.12096; 99.17835;80.00000;20.00000;0.80443;1
 25.12600; 2.25000;       0.11913; 99.16582;80.00000;20.00000;0.80443;1
 25.12900; 2.30000;       0.11685; 99.14945;80.00000;20.00000;0.80443;1
 25.12300; 2.35000;       0.11538; 99.13789;80.00000;20.00000;0.80443;1
 25.12600; 2.40000;       0.11347; 99.12537;80.00000;20.00000;0.80443;1
 25.13500; 2.45000;       0.11264; 99.11670;80.00000;20.00000;0.80442;1
