#EXPORTTYPE:DATA ALL
#FILE:75wt10hr.ngb-ds3
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:75wt10hr
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH STA 449F3
#PROJECT:copyrolysis
#DATE/TIME:18.03.2021 01:20
#CORR. FILE:correction 10kmin.ngb-bs3
#TEMPCAL:2021 CAL T 10KMIN .ngb-ts3
#SENSITIVITY:2021 CAL s 10KMIN REVISAR.ngb-ts3.ngb-es3
#LABORATORY:UNA - FCQ - AI
#OPERATOR:AD
#REMARK:
#SAMPLE:75wt10hr
#SAMPLE MASS /mg:10.7570
#MATERIAL:EMPTY
#REFERENCE:Empty
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:139.1830
#REFERENCE CRUCIBLE MASS /mg:140.87
#DSC RANGE /µV:5000
#TG RANGE /mg:35000
#TAU-R:---
#CORR. CODE:020
#EXO:-1
#RANGE:25°C/00:00/25°C/10,0(K/min)/800°C/
#SEGMENT:S1-2/2
#SEG. 1:25°C/00:30/25°C
#SEG. 2:25°C/10,0(K/min)/800°C

##Temp./°C;Time/min;DSC/(mW/mg);Mass/%;Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW);Segment
 25.01600;  1.20000;       0.21904; 99.35670;80.00000;20.00000;0.83380;1
 25.01100;  1.25000;       0.21759; 99.32974;80.00000;20.00000;0.83380;1
 25.03300;  1.30000;       0.21419; 99.30464;80.00000;20.00000;0.83379;1
 25.03000;  1.35000;       0.21257; 99.29441;80.00000;20.00000;0.83379;1
 25.03400;  1.40000;       0.21011; 99.26559;80.00000;20.00000;0.83379;1
 25.02800;  1.45000;       0.20832; 99.24049;80.00000;20.00000;0.83379;1
 25.03000;  1.50000;       0.20517; 99.21168;80.00000;20.00000;0.83379;1
 25.05700;  1.55000;       0.20330; 99.18472;80.00000;20.00000;0.83378;1
 25.05400;  1.60000;       0.20237; 99.15404;80.00000;20.00000;0.83378;1
 25.05500;  1.65000;       0.19905; 99.13545;80.00000;20.00000;0.83378;1
 25.05800;  1.70000;       0.19658; 99.11221;80.00000;20.00000;0.83378;1
 25.04800;  1.75000;       0.19403; 99.09175;80.00000;20.00000;0.83379;1
 25.06100;  1.80000;       0.19182; 99.07502;80.00000;20.00000;0.83378;1
 25.07600;  1.85000;       0.19020; 99.05643;80.00000;20.00000;0.83378;1
 25.05800;  1.90000;       0.18782; 99.03319;80.00000;20.00000;0.83378;1
 25.06500;  1.95000;       0.18518; 99.01552;80.00000;20.00000;0.83378;1
 25.06900;  2.00000;       0.18340; 98.99321;80.00000;20.00000;0.83378;1
 25.08400;  2.05000;       0.18144; 98.96347;80.00000;20.00000;0.83377;1
 25.08400;  2.10000;       0.17974; 98.93465;80.00000;20.00000;0.83377;1
 25.07400;  2.15000;       0.17702; 98.90769;80.00000;20.00000;0.83378;1
 25.07900;  2.20000;       0.17549; 98.88166;80.00000;20.00000;0.83378;1
 25.05900;  2.25000;       0.17268; 98.85749;80.00000;20.00000;0.83378;1
 25.08200;  2.30000;       0.17132; 98.85098;80.00000;20.00000;0.83378;1
 25.08000;  2.35000;       0.16962; 98.82867;80.00000;20.00000;0.83378;1
 25.07900;  2.40000;       0.16775; 98.82495;80.00000;20.00000;0.83378;1
 25.08800;  2.45000;       0.16698; 98.81658;80.00000;20.00000;0.83377;1
 25.06600;  2.50000;       0.16383; 98.80171;80.00000;20.00000;0.83378;1
 25.09100;  2.55000;       0.16222; 98.78591;80.00000;20.00000;0.83377;1
 25.09100;  2.60000;       0.16060; 98.77103;80.00000;20.00000;0.83377;1
 25.06800;  2.65000;       0.15975; 98.75523;80.00000;20.00000;0.83378;1
 25.08200;  2.70000;       0.15754; 98.72920;80.00000;20.00000;0.83378;1
 25.07100;  2.75000;       0.15592; 98.71618;80.00000;20.00000;0.83378;1
 25.06900;  2.80000;       0.15405; 98.69852;80.00000;20.00000;0.83378;1
 25.08000;  2.85000;       0.15201; 98.67900;80.00000;20.00000;0.83378;1
 25.07100;  2.90000;       0.15014; 98.65390;80.00000;20.00000;0.83378;1
 25.05600;  2.95000;       0.15005; 98.62508;80.00000;20.00000;0.83378;1
 25.05300;  3.00000;       0.14793; 98.60928;80.00000;20.00000;0.83378;1
 25.06100;  3.05000;       0.14554; 98.59440;80.00000;20.00000;0.83378;1
 25.04100;  3.10000;       0.14503; 98.57674;80.00000;20.00000;0.83379;1
 25.04900;  3.15000;       0.14376; 98.55350;80.00000;20.00000;0.83379;1
 25.06100;  3.20000;       0.14197; 98.53305;80.00000;20.00000;0.83378;1
 25.03700;  3.25000;       0.14044; 98.50981;80.00000;20.00000;0.83379;1
 25.03300;  3.30000;       0.13933; 98.49865;80.00000;20.00000;0.83379;1
 25.05000;  3.35000;       0.13797; 98.49772;80.00000;20.00000;0.83379;1
 25.03300;  3.40000;       0.13636; 98.49307;80.00000;20.00000;0.83379;1
 25.04300;  3.45000;       0.13483; 98.47541;80.00000;20.00000;0.83379;1
 25.04000;  3.50000;       0.13346; 98.45868;80.00000;20.00000;0.83379;1
 25.03400;  3.55000;       0.13202; 98.44380;80.00000;20.00000;0.83379;1
 25.02900;  3.60000;       0.13159; 98.43358;80.00000;20.00000;0.83379;1
 25.03300;  3.65000;       0.13032; 98.42707;80.00000;20.00000;0.83379;1
 25.02200;  3.70000;       0.12879; 98.41592;80.00000;20.00000;0.83379;1
 25.00600;  3.75000;       0.12751; 98.39360;80.00000;20.00000;0.83380;1
 25.01500;  3.80000;       0.12640; 98.37687;80.00000;20.00000;0.83380;1
 25.00500;  3.85000;       0.12521; 98.35549;80.00000;20.00000;0.83380;1
 25.01000;  3.90000;       0.12428; 98.34340;80.00000;20.00000;0.83380;1
 25.00700;  3.95000;       0.12232; 98.32853;80.00000;20.00000;0.83380;1
 25.01400;  4.00000;       0.12164; 98.31459;80.00000;20.00000;0.83380;1
 24.98800;  4.05000;       0.12045; 98.29506;80.00000;20.00000;0.83380;1
 24.99300;  4.10000;       0.11943; 98.27740;80.00000;20.00000;0.83380;1
 24.96200;  4.15000;       0.11806; 98.27554;80.00000;20.00000;0.83381;1
 24.97400;  4.20000;       0.11704; 98.27275;80.00000;20.00000;0.83381;1
 24.94500;  4.25000;       0.11585; 98.26439;80.00000;20.00000;0.83382;1
 24.94900;  4.30000;       0.11407; 98.24951;80.00000;20.00000;0.83382;1
 24.95900;  4.35000;       0.11415; 98.23650;80.00000;20.00000;0.83381;1
 24.96700;  4.40000;       0.11237; 98.22069;80.00000;20.00000;0.83381;1
 24.95800;  4.45000;       0.11117; 98.21140;80.00000;20.00000;0.83381;1
 24.95500;  4.50000;       0.11041; 98.20303;80.00000;20.00000;0.83381;1
 24.94800;  4.55000;       0.10922; 98.19095;80.00000;20.00000;0.83382;1
 24.94400;  4.60000;       0.10828; 98.17979;80.00000;20.00000;0.83382;1
 24.92900;  4.65000;       0.10743; 98.16956;80.00000;20.00000;0.83382;1
 24.91500;  4.70000;       0.10641; 98.16027;80.00000;20.00000;0.83383;1
 24.91800;  4.75000;       0.10581; 98.13610;80.00000;20.00000;0.83383;1
 24.91300;  4.80000;       0.10411; 98.13424;80.00000;20.00000;0.83383;1
 24.88600;  4.85000;       0.10420; 98.12959;80.00000;20.00000;0.83384;1
 24.89300;  4.90000;       0.10318; 98.11843;80.00000;20.00000;0.83383;1
 24.89700;  4.95000;       0.10241; 98.09055;80.00000;20.00000;0.83383;1
 24.90700;  5.00000;       0.10122; 98.07009;80.00000;20.00000;0.83383;1
 24.90600;  5.05000;       0.10028; 98.05708;80.00000;20.00000;0.83383;1
 24.90000;  5.10000; 9.994449e-002; 98.04778;80.00000;20.00000;0.83383;1
 24.88700;  5.15000; 9.841297e-002; 98.03477;80.00000;20.00000;0.83383;1
 24.87800;  5.20000; 9.756205e-002; 98.01896;80.00000;20.00000;0.83384;1
 24.87200;  5.25000; 9.722161e-002; 98.01339;80.00000;20.00000;0.83384;1
 24.88400;  5.30000; 9.645650e-002; 98.00502;80.00000;20.00000;0.83384;1
 24.88900;  5.35000; 9.518080e-002; 98.00037;80.00000;20.00000;0.83383;1
 24.87000;  5.40000; 9.501002e-002; 98.00316;80.00000;20.00000;0.83384;1
 24.85900;  5.45000; 9.381883e-002; 98.00781;80.00000;20.00000;0.83384;1
 24.86800;  5.50000; 9.339384e-002; 98.00688;80.00000;20.00000;0.83384;1
 24.85600;  5.55000; 9.228769e-002; 97.99944;80.00000;20.00000;0.83384;1
 24.85700;  5.60000; 9.177737e-002; 97.98736;80.00000;20.00000;0.83384;1
 24.85100;  5.65000; 9.101165e-002; 97.96783;80.00000;20.00000;0.83385;1
 24.84700;  5.70000; 9.050118e-002; 97.95203;80.00000;20.00000;0.83385;1
 24.84200;  5.75000; 8.939526e-002; 97.94181;80.00000;20.00000;0.83385;1
 24.82400;  5.80000; 8.854411e-002; 97.93158;80.00000;20.00000;0.83385;1
 24.83900;  5.85000; 8.794919e-002; 97.92507;80.00000;20.00000;0.83385;1
 24.84000;  5.90000; 8.675842e-002; 97.91113;80.00000;20.00000;0.83385;1
 24.82500;  5.95000; 8.641771e-002; 97.89254;80.00000;20.00000;0.83385;1
 24.82000;  6.00000; 8.633250e-002; 97.88882;80.00000;20.00000;0.83386;1
 24.82400;  6.05000; 8.539701e-002; 97.88231;80.00000;20.00000;0.83385;1
 24.80900;  6.10000; 8.395058e-002; 97.87487;80.00000;20.00000;0.83386;1
 24.81400;  6.15000; 8.344040e-002; 97.86836;80.00000;20.00000;0.83386;1
 24.78300;  6.20000; 8.275901e-002; 97.86093;80.00000;20.00000;0.83387;1
 24.79300;  6.25000; 8.250414e-002; 97.85721;80.00000;20.00000;0.83386;1
 24.79500;  6.30000; 8.199387e-002; 97.85163;80.00000;20.00000;0.83386;1
 24.79000;  6.35000; 8.020755e-002; 97.84512;80.00000;20.00000;0.83386;1
 24.78700;  6.40000; 7.986724e-002; 97.84048;80.00000;20.00000;0.83387;1
 24.78700;  6.45000; 7.969713e-002; 97.83583;80.00000;20.00000;0.83387;1
 24.78200;  6.50000; 7.918664e-002; 97.82653;80.00000;20.00000;0.83387;1
 24.77000;  6.55000; 7.876102e-002; 97.81352;80.00000;20.00000;0.83387;1
 24.77800;  6.60000; 7.765553e-002; 97.80422;80.00000;20.00000;0.83387;1
 24.78200;  6.65000; 7.765564e-002; 97.79771;80.00000;20.00000;0.83387;1
 24.77800;  6.70000; 7.671992e-002; 97.79028;80.00000;20.00000;0.83387;1
 24.77300;  6.75000; 7.629450e-002; 97.78563;80.00000;20.00000;0.83387;1
 24.77100;  6.80000; 7.612434e-002; 97.78005;80.00000;20.00000;0.83387;1
 24.76200;  6.85000; 7.484827e-002; 97.77261;80.00000;20.00000;0.83387;1
 24.77100;  6.90000; 7.467840e-002; 97.76797;80.00000;20.00000;0.83387;1
 24.77100;  6.95000; 7.382785e-002; 97.76332;80.00000;20.00000;0.83387;1
 24.75300;  7.00000; 7.314693e-002; 97.75681;80.00000;20.00000;0.83388;1
 24.74000;  7.05000; 7.340174e-002; 97.73636;80.00000;20.00000;0.83388;1
 24.75000;  7.10000; 7.272157e-002; 97.72985;80.00000;20.00000;0.83388;1
 24.76400;  7.15000; 7.195645e-002; 97.72055;80.00000;20.00000;0.83387;1
 24.73700;  7.20000; 7.119026e-002; 97.70754;80.00000;20.00000;0.83388;1
 24.74000;  7.25000; 7.136044e-002; 97.69638;80.00000;20.00000;0.83388;1
 24.74200;  7.30000; 7.025479e-002; 97.68709;80.00000;20.00000;0.83388;1
 24.73900;  7.35000; 7.050987e-002; 97.68058;80.00000;20.00000;0.83388;1
 24.73800;  7.40000; 6.982942e-002; 97.67965;80.00000;20.00000;0.83388;1
 24.72400;  7.45000; 6.914863e-002; 97.68058;80.00000;20.00000;0.83388;1
 24.72400;  7.50000; 6.889347e-002; 97.68058;80.00000;20.00000;0.83388;1
 24.73100;  7.55000; 6.863848e-002; 97.68058;80.00000;20.00000;0.83388;1
 24.72800;  7.60000; 6.863841e-002; 97.67872;80.00000;20.00000;0.83388;1
 24.73900;  7.65000; 6.770309e-002; 97.65827;80.00000;20.00000;0.83388;1
 24.71700;  7.70000; 6.761749e-002; 97.64154;80.00000;20.00000;0.83389;1
 24.72400;  7.75000; 6.651197e-002; 97.63224;80.00000;20.00000;0.83388;1
 24.72800;  7.80000; 6.651207e-002; 97.62852;80.00000;20.00000;0.83388;1
 24.72500;  7.85000; 6.651200e-002; 97.62480;80.00000;20.00000;0.83388;1
 24.70300;  7.90000; 6.498050e-002; 97.62108;80.00000;20.00000;0.83389;1
 24.70800;  7.95000; 6.549094e-002; 97.61922;80.00000;20.00000;0.83389;1
 24.72800;  8.00000; 6.481099e-002; 97.61551;80.00000;20.00000;0.83388;1
 24.71400;  8.05000; 6.464055e-002; 97.60714;80.00000;20.00000;0.83389;1
 24.71000;  8.10000; 6.421519e-002; 97.59877;80.00000;20.00000;0.83389;1
 24.72100;  8.15000; 6.396029e-002; 97.59320;80.00000;20.00000;0.83389;1
 24.72100;  8.20000; 6.344997e-002; 97.58855;80.00000;20.00000;0.83389;1
 24.70900;  8.25000; 6.310948e-002; 97.58111;80.00000;20.00000;0.83389;1
 24.71200;  8.30000; 6.259923e-002; 97.57088;80.00000;20.00000;0.83389;1
 24.70600;  8.35000; 6.217382e-002; 97.55694;80.00000;20.00000;0.83389;1
 24.70700;  8.40000; 6.191868e-002; 97.54485;80.00000;20.00000;0.83389;1
 24.70600;  8.45000; 6.115318e-002; 97.54114;80.00000;20.00000;0.83389;1
 24.71100;  8.50000; 6.157856e-002; 97.54021;80.00000;20.00000;0.83389;1
 24.70600;  8.55000; 6.072792e-002; 97.53649;80.00000;20.00000;0.83389;1
 24.69000;  8.60000; 5.996209e-002; 97.53091;80.00000;20.00000;0.83390;1
 24.68300;  8.65000; 6.047225e-002; 97.52533;80.00000;20.00000;0.83390;1
 24.69400;  8.70000; 6.004724e-002; 97.52254;80.00000;20.00000;0.83389;1
 24.69800;  8.75000; 5.911174e-002; 97.52161;80.00000;20.00000;0.83389;1
 24.68400;  8.80000; 5.860112e-002; 97.51882;80.00000;20.00000;0.83390;1
 24.69200;  8.85000; 5.860129e-002; 97.51325;80.00000;20.00000;0.83389;1
 24.68900;  8.90000; 5.843112e-002; 97.50116;80.00000;20.00000;0.83390;1
 24.68600;  8.95000; 5.800580e-002; 97.49280;80.00000;20.00000;0.83390;1
 24.70300;  9.00000; 5.843143e-002; 97.48629;80.00000;20.00000;0.83389;1
 24.70300;  9.05000; 5.741078e-002; 97.48443;80.00000;20.00000;0.83389;1
 24.69500;  9.10000; 5.698535e-002; 97.48071;80.00000;20.00000;0.83389;1
 24.69800;  9.15000; 5.656015e-002; 97.47606;80.00000;20.00000;0.83389;1
 24.69000;  9.20000; 5.638988e-002; 97.46584;80.00000;20.00000;0.83390;1
 24.70200;  9.25000; 5.613497e-002; 97.45840;80.00000;20.00000;0.83389;1
 24.69500;  9.30000; 5.562450e-002; 97.44167;80.00000;20.00000;0.83389;1
 24.69500;  9.35000; 5.460387e-002; 97.43702;80.00000;20.00000;0.83389;1
 24.68100;  9.40000; 5.485875e-002; 97.43330;80.00000;20.00000;0.83390;1
 24.70100;  9.45000; 5.519936e-002; 97.42586;80.00000;20.00000;0.83389;1
 24.68400;  9.50000; 5.417839e-002; 97.41657;80.00000;20.00000;0.83390;1
 24.67800;  9.55000; 5.358291e-002; 97.41099;80.00000;20.00000;0.83390;1
 24.70400;  9.60000; 5.315815e-002; 97.40820;80.00000;20.00000;0.83389;1
 24.68900;  9.65000; 5.358312e-002; 97.40820;80.00000;20.00000;0.83390;1
 24.69800;  9.70000; 5.332814e-002; 97.40727;80.00000;20.00000;0.83389;1
 24.67500;  9.75000; 5.341275e-002; 97.40448;80.00000;20.00000;0.83390;1
 24.67400;  9.80000; 5.264726e-002; 97.39890;80.00000;20.00000;0.83390;1
 24.68400;  9.85000; 5.196703e-002; 97.39240;80.00000;20.00000;0.83390;1
 24.68300;  9.90000; 5.128659e-002; 97.38868;80.00000;20.00000;0.83390;1
 24.68700;  9.95000; 5.162688e-002; 97.38682;80.00000;20.00000;0.83390;1
 24.69200; 10.00000; 5.137181e-002; 97.38124;80.00000;20.00000;0.83389;1
 24.69300; 10.05000; 5.137183e-002; 97.37287;80.00000;20.00000;0.83389;1
 24.70100; 10.10000; 5.035135e-002; 97.36730;80.00000;20.00000;0.83389;1
 24.70500; 10.15000; 5.001121e-002; 97.35242;80.00000;20.00000;0.83389;1
 24.69600; 10.20000; 5.018115e-002; 97.34127;80.00000;20.00000;0.83389;1
 24.69300; 10.25000; 4.984088e-002; 97.33848;80.00000;20.00000;0.83389;1
 24.68500; 10.30000; 5.026600e-002; 97.33290;80.00000;20.00000;0.83390;1
 24.69700; 10.35000; 4.950074e-002; 97.32360;80.00000;20.00000;0.83389;1
 24.69800; 10.40000; 4.856518e-002; 97.31431;80.00000;20.00000;0.83389;1
 24.68900; 10.45000; 4.882018e-002; 97.30687;80.00000;20.00000;0.83390;1
 24.70700; 10.50000; 4.907566e-002; 97.30501;80.00000;20.00000;0.83389;1
 24.70400; 10.55000; 4.822507e-002; 97.30594;80.00000;20.00000;0.83389;1
 24.71500; 10.60000; 4.822527e-002; 97.30780;80.00000;20.00000;0.83389;1
 24.70100; 10.65000; 4.788481e-002; 97.30966;80.00000;20.00000;0.83389;1
 24.70300; 10.70000; 4.703432e-002; 97.30966;80.00000;20.00000;0.83389;1
 24.69800; 10.75000; 4.720433e-002; 97.30873;80.00000;20.00000;0.83389;1
 24.70600; 10.80000; 4.694931e-002; 97.29571;80.00000;20.00000;0.83389;1
 24.72000; 10.85000; 4.652429e-002; 97.28456;80.00000;20.00000;0.83389;1
 24.70700; 10.90000; 4.669417e-002; 97.27805;80.00000;20.00000;0.83389;1
 24.70300; 10.95000; 4.609873e-002; 97.27712;80.00000;20.00000;0.83389;1
 24.71900; 11.00000; 4.584384e-002; 97.27805;80.00000;20.00000;0.83389;1
 24.70800; 11.05000; 4.558850e-002; 97.27898;80.00000;20.00000;0.83389;1
 24.72000; 11.10000; 4.677945e-002; 97.27991;80.00000;20.00000;0.83389;1
 24.71900; 11.15000; 4.567374e-002; 97.27898;80.00000;20.00000;0.83389;1
 24.71900; 11.20000; 4.533352e-002; 97.27619;80.00000;20.00000;0.83389;1
 24.70800; 11.25000; 4.584366e-002; 97.26225;80.00000;20.00000;0.83389;1
 24.71300; 11.30000; 4.456794e-002; 97.24830;80.00000;20.00000;0.83389;1
 24.73100; 11.35000; 4.490845e-002; 97.23901;80.00000;20.00000;0.83388;1
 24.72500; 11.40000; 4.431298e-002; 97.23157;80.00000;20.00000;0.83388;1
 24.72400; 11.45000; 4.414285e-002; 97.22971;80.00000;20.00000;0.83388;1
 24.73300; 11.50000; 4.405795e-002; 97.22971;80.00000;20.00000;0.83388;1
 24.71500; 11.55000; 4.329217e-002; 97.22971;80.00000;20.00000;0.83389;1
 24.73300; 11.60000; 4.354762e-002; 97.22971;80.00000;20.00000;0.83388;1
 24.72800; 11.65000; 4.346249e-002; 97.22599;80.00000;20.00000;0.83388;1
 24.72500; 11.70000; 4.312223e-002; 97.21670;80.00000;20.00000;0.83388;1
 24.73200; 11.75000; 4.261201e-002; 97.20926;80.00000;20.00000;0.83388;1
 24.73500; 11.80000; 4.235690e-002; 97.20368;80.00000;20.00000;0.83388;1
 24.72000; 11.85000; 4.167624e-002; 97.20182;80.00000;20.00000;0.83389;1
 24.74500; 11.90000; 4.201683e-002; 97.19903;80.00000;20.00000;0.83388;1
 24.74200; 11.95000; 4.184668e-002; 97.18788;80.00000;20.00000;0.83388;1
 24.73300; 12.00000; 4.201665e-002; 97.15906;80.00000;20.00000;0.83388;1
 24.72900; 12.05000; 4.150627e-002; 97.14697;80.00000;20.00000;0.83388;1
 24.74100; 12.10000; 4.116623e-002; 97.14419;80.00000;20.00000;0.83388;1
 24.73000; 12.15000; 4.040058e-002; 97.14326;80.00000;20.00000;0.83388;1
 24.72300; 12.20000; 4.150618e-002; 97.14326;80.00000;20.00000;0.83389;1
 24.74800; 12.25000; 4.057096e-002; 97.14233;80.00000;20.00000;0.83388;1
 24.74100; 12.30000; 4.023064e-002; 97.13954;80.00000;20.00000;0.83388;1
 24.76000; 12.35000; 4.031597e-002; 97.13489;80.00000;20.00000;0.83387;1
 24.74600; 12.40000; 3.989049e-002; 97.13210;80.00000;20.00000;0.83388;1
 24.74500; 12.45000; 3.989048e-002; 97.12745;80.00000;20.00000;0.83388;1
 24.75200; 12.50000; 3.980553e-002; 97.12001;80.00000;20.00000;0.83388;1
 24.74300; 12.55000; 3.955023e-002; 97.11351;80.00000;20.00000;0.83388;1
 24.76200; 12.60000; 3.946545e-002; 97.10979;80.00000;20.00000;0.83387;1
 24.78000; 12.65000; 3.997605e-002; 97.10421;80.00000;20.00000;0.83387;1
 24.75800; 12.70000; 3.912518e-002; 97.09956;80.00000;20.00000;0.83387;1
 24.77200; 12.75000; 3.972076e-002; 97.10142;80.00000;20.00000;0.83387;1
 24.76700; 12.80000; 3.963563e-002; 97.10421;80.00000;20.00000;0.83387;1
 24.76600; 12.85000; 3.921034e-002; 97.10514;80.00000;20.00000;0.83387;1
 24.76100; 12.90000; 3.912522e-002; 97.10328;80.00000;20.00000;0.83387;1
 24.76900; 12.95000; 3.835984e-002; 97.09399;80.00000;20.00000;0.83387;1
 24.77500; 13.00000; 3.810475e-002; 97.08469;80.00000;20.00000;0.83387;1
 24.75500; 13.05000; 3.869986e-002; 97.07725;80.00000;20.00000;0.83388;1
 24.75800; 13.10000; 3.835968e-002; 97.06889;80.00000;20.00000;0.83387;1
 24.76900; 13.15000; 3.801962e-002; 97.05959;80.00000;20.00000;0.83387;1
 24.75900; 13.20000; 3.742409e-002; 97.06610;80.00000;20.00000;0.83387;1
 24.77000; 13.25000; 3.682886e-002; 97.06610;80.00000;20.00000;0.83387;1
 24.78800; 13.30000; 3.708427e-002; 97.06331;80.00000;20.00000;0.83387;1
 24.79000; 13.35000; 3.682913e-002; 97.06331;80.00000;20.00000;0.83386;1
 24.78700; 13.40000; 3.699920e-002; 97.06238;80.00000;20.00000;0.83387;1
 24.78300; 13.45000; 3.648881e-002; 97.06052;80.00000;20.00000;0.83387;1
 24.79100; 13.50000; 3.606364e-002; 97.05587;80.00000;20.00000;0.83386;1
 24.79100; 13.55000; 3.589353e-002; 97.05029;80.00000;20.00000;0.83386;1
 24.80500; 13.60000; 3.648910e-002; 97.02984;80.00000;20.00000;0.83386;1
 24.79900; 13.65000; 3.631891e-002; 97.01869;80.00000;20.00000;0.83386;1
 24.78300; 13.70000; 3.631870e-002; 97.01869;80.00000;20.00000;0.83387;1
 24.80300; 13.75000; 3.572357e-002; 97.02798;80.00000;20.00000;0.83386;1
 24.79100; 13.80000; 3.555330e-002; 97.03263;80.00000;20.00000;0.83386;1
 24.79200; 13.85000; 3.589354e-002; 97.02891;80.00000;20.00000;0.83386;1
 24.78200; 13.90000; 3.572330e-002; 97.02054;80.00000;20.00000;0.83387;1
 24.79700; 13.95000; 3.546832e-002; 97.01218;80.00000;20.00000;0.83386;1
 24.80300; 14.00000; 3.529829e-002; 97.00753;80.00000;20.00000;0.83386;1
 24.81400; 14.05000; 3.512832e-002; 97.00660;80.00000;20.00000;0.83386;1
 24.80600; 14.10000; 3.436271e-002; 97.00660;80.00000;20.00000;0.83386;1
 24.79800; 14.15000; 3.478789e-002; 97.00660;80.00000;20.00000;0.83386;1
 24.80100; 14.20000; 3.436265e-002; 97.00660;80.00000;20.00000;0.83386;1
 24.80500; 14.25000; 3.419259e-002; 97.00567;80.00000;20.00000;0.83386;1
 24.81000; 14.30000; 3.410759e-002; 97.00474;80.00000;20.00000;0.83386;1
 24.82400; 14.35000; 3.376754e-002; 97.00288;80.00000;20.00000;0.83385;1
 24.82700; 14.40000; 3.402275e-002; 96.99637;80.00000;20.00000;0.83385;1
 24.80500; 14.45000; 3.334203e-002; 96.99266;80.00000;20.00000;0.83386;1
 24.81900; 14.50000; 3.351231e-002; 96.98987;80.00000;20.00000;0.83386;1
 24.81800; 14.55000; 3.368241e-002; 96.98801;80.00000;20.00000;0.83386;1
 24.80900; 14.60000; 3.393747e-002; 96.98522;80.00000;20.00000;0.83386;1
