#EXPORTTYPE:DATA ALL
#FILE:0wt10hr.ngb-ds3
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:0wt10hr
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH STA 449F3
#PROJECT:copyrolysis
#DATE/TIME:18.03.2021 13:55
#CORR. FILE:correction 10kmin.ngb-bs3
#TEMPCAL:2021 CAL T 10KMIN .ngb-ts3
#SENSITIVITY:2021 CAL s 10KMIN REVISAR.ngb-ts3.ngb-es3
#LABORATORY:UNA - FCQ - AI
#OPERATOR:AD
#REMARK:
#SAMPLE:0wt10hr
#SAMPLE MASS /mg:10.4280
#MATERIAL:EMPTY
#REFERENCE:Empty
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:139.0665
#REFERENCE CRUCIBLE MASS /mg:140.87
#DSC RANGE /µV:5000
#TG RANGE /mg:35000
#TAU-R:---
#CORR. CODE:020
#EXO:-1
#RANGE:25°C/10,0(K/min)/800°C
#SEGMENT:S2/2
#SEG. 2:25°C/10,0(K/min)/800°C

##Temp./°C;Time/min;DSC/(mW/mg);Mass/%;Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW)
181.42599; 45.93750;      -0.44611;91.84695;80.00000;20.00000;0.77573
181.52200; 45.94750;      -0.44632;91.84503;80.00000;20.00000;0.77569
181.63499; 45.95750;      -0.44682;91.84216;80.00000;20.00000;0.77564
181.73199; 45.96750;      -0.44741;91.84120;80.00000;20.00000;0.77560
181.84200; 45.97750;      -0.44715;91.83928;80.00000;20.00000;0.77555
181.94800; 45.98750;      -0.44784;91.83832;80.00000;20.00000;0.77550
182.05200; 45.99750;      -0.44862;91.83544;80.00000;20.00000;0.77546
182.15401; 46.00750;      -0.44912;91.83257;80.00000;20.00000;0.77542
182.25800; 46.01750;      -0.44943;91.82873;80.00000;20.00000;0.77537
182.36501; 46.02750;      -0.44993;91.82681;80.00000;20.00000;0.77533
182.45700; 46.03750;      -0.45061;91.82298;80.00000;20.00000;0.77529
182.56799; 46.04750;      -0.45139;91.82106;80.00000;20.00000;0.77524
182.67000; 46.05750;      -0.45095;91.81914;80.00000;20.00000;0.77520
182.78200; 46.06750;      -0.45003;91.81626;80.00000;20.00000;0.77515
182.87900; 46.07750;      -0.45128;91.81435;80.00000;20.00000;0.77511
182.99899; 46.08750;      -0.45216;91.81243;80.00000;20.00000;0.77506
183.10699; 46.09750;      -0.45247;91.80859;80.00000;20.00000;0.77501
183.19901; 46.10750;      -0.45306;91.80667;80.00000;20.00000;0.77497
183.29900; 46.11750;      -0.45365;91.80380;80.00000;20.00000;0.77493
183.41200; 46.12750;      -0.45415;91.80188;80.00000;20.00000;0.77488
183.51500; 46.13750;      -0.45456;91.79996;80.00000;20.00000;0.77483
183.61000; 46.14750;      -0.45552;91.79804;80.00000;20.00000;0.77479
183.72900; 46.15750;      -0.45546;91.79708;80.00000;20.00000;0.77474
183.81900; 46.16750;      -0.45548;91.79613;80.00000;20.00000;0.77470
183.93401; 46.17750;      -0.45542;91.79613;80.00000;20.00000;0.77465
184.02699; 46.18750;      -0.45572;91.79613;80.00000;20.00000;0.77461
184.13400; 46.19750;      -0.45622;91.79517;80.00000;20.00000;0.77457
184.24200; 46.20750;      -0.45682;91.79421;80.00000;20.00000;0.77452
184.33701; 46.21750;      -0.45779;91.79421;80.00000;20.00000;0.77448
184.45599; 46.22750;      -0.45838;91.79421;80.00000;20.00000;0.77443
184.54601; 46.23750;      -0.45850;91.79517;80.00000;20.00000;0.77439
184.65401; 46.24750;      -0.45872;91.79804;80.00000;20.00000;0.77435
184.76199; 46.25750;      -0.45884;91.80188;80.00000;20.00000;0.77430
184.87900; 46.26750;      -0.45896;91.80667;80.00000;20.00000;0.77425
184.96400; 46.27750;      -0.45983;91.81147;80.00000;20.00000;0.77421
185.07201; 46.28750;      -0.46005;91.81626;80.00000;20.00000;0.77417
185.17000; 46.29750;      -0.46017;91.82106;80.00000;20.00000;0.77412
185.27699; 46.30750;      -0.46105;91.82394;80.00000;20.00000;0.77408
185.38100; 46.31750;      -0.46136;91.82681;80.00000;20.00000;0.77403
185.49699; 46.32750;      -0.46129;91.82969;80.00000;20.00000;0.77398
185.60201; 46.33750;      -0.46198;91.83161;80.00000;20.00000;0.77394
185.70700; 46.34750;      -0.46295;91.83353;80.00000;20.00000;0.77389
185.80200; 46.35750;      -0.46355;91.83544;80.00000;20.00000;0.77385
185.90199; 46.36750;      -0.46376;91.83544;80.00000;20.00000;0.77381
186.00600; 46.37750;      -0.46388;91.83640;80.00000;20.00000;0.77376
186.11400; 46.38750;      -0.46448;91.83640;80.00000;20.00000;0.77372
186.21400; 46.39750;      -0.46479;91.83736;80.00000;20.00000;0.77367
186.32500; 46.40750;      -0.46491;91.83736;80.00000;20.00000;0.77363
186.42700; 46.41750;      -0.46522;91.83736;80.00000;20.00000;0.77358
186.53200; 46.42750;      -0.46525;91.83736;80.00000;20.00000;0.77354
186.64400; 46.43750;      -0.46566;91.83736;80.00000;20.00000;0.77349
186.74400; 46.44750;      -0.46578;91.83928;80.00000;20.00000;0.77345
186.84700; 46.45750;      -0.46637;91.83928;80.00000;20.00000;0.77340
186.95300; 46.46750;      -0.46725;91.83928;80.00000;20.00000;0.77336
187.05701; 46.47750;      -0.46841;91.83928;80.00000;20.00000;0.77331
187.16499; 46.48750;      -0.46872;91.83736;80.00000;20.00000;0.77327
187.26300; 46.49750;      -0.46884;91.83640;80.00000;20.00000;0.77322
187.36700; 46.50750;      -0.46925;91.83448;80.00000;20.00000;0.77318
187.47099; 46.51750;      -0.46909;91.83353;80.00000;20.00000;0.77313
187.57100; 46.52750;      -0.46940;91.83161;80.00000;20.00000;0.77309
187.68100; 46.53750;      -0.46962;91.83065;80.00000;20.00000;0.77304
187.78900; 46.54750;      -0.47069;91.82873;80.00000;20.00000;0.77300
187.88200; 46.55750;      -0.47043;91.82777;80.00000;20.00000;0.77296
187.99699; 46.56750;      -0.47159;91.82681;80.00000;20.00000;0.77291
188.09200; 46.57750;      -0.47275;91.82585;80.00000;20.00000;0.77287
188.19501; 46.58750;      -0.47287;91.82489;80.00000;20.00000;0.77282
188.30600; 46.59750;      -0.47271;91.82489;80.00000;20.00000;0.77277
188.40601; 46.60750;      -0.47265;91.82489;80.00000;20.00000;0.77273
188.51401; 46.61750;      -0.47267;91.82394;80.00000;20.00000;0.77268
188.61000; 46.62750;      -0.47374;91.82394;80.00000;20.00000;0.77264
188.70900; 46.63750;      -0.47415;91.82394;80.00000;20.00000;0.77260
188.81700; 46.64750;      -0.47399;91.82394;80.00000;20.00000;0.77255
188.92599; 46.65750;      -0.47458;91.82394;80.00000;20.00000;0.77251
189.02400; 46.66750;      -0.47527;91.82394;80.00000;20.00000;0.77246
189.12399; 46.67750;      -0.47568;91.82394;80.00000;20.00000;0.77242
189.23199; 46.68750;      -0.47599;91.82298;80.00000;20.00000;0.77237
189.33701; 46.69750;      -0.47678;91.82010;80.00000;20.00000;0.77233
189.43800; 46.70750;      -0.47709;91.81722;80.00000;20.00000;0.77228
189.54900; 46.71750;      -0.47750;91.81339;80.00000;20.00000;0.77224
189.64500; 46.72750;      -0.47809;91.81051;80.00000;20.00000;0.77219
189.74500; 46.73750;      -0.47840;91.80763;80.00000;20.00000;0.77215
189.86400; 46.74750;      -0.47929;91.80667;80.00000;20.00000;0.77210
189.95000; 46.75750;      -0.47959;91.80380;80.00000;20.00000;0.77206
190.05499; 46.76750;      -0.47991;91.80092;80.00000;20.00000;0.77202
190.16100; 46.77750;      -0.48041;91.79996;80.00000;20.00000;0.77197
190.26900; 46.78750;      -0.48034;91.79708;80.00000;20.00000;0.77192
190.37500; 46.79750;      -0.48141;91.79517;80.00000;20.00000;0.77188
190.47400; 46.80750;      -0.48144;91.79325;80.00000;20.00000;0.77184
190.57600; 46.81750;      -0.48156;91.79133;80.00000;20.00000;0.77179
190.67900; 46.82750;      -0.48225;91.78941;80.00000;20.00000;0.77175
190.80000; 46.83750;      -0.48286;91.78845;80.00000;20.00000;0.77170
190.89900; 46.84750;      -0.48326;91.78558;80.00000;20.00000;0.77165
191.00101; 46.85750;      -0.48386;91.78366;80.00000;20.00000;0.77161
191.10500; 46.86750;      -0.48446;91.78174;80.00000;20.00000;0.77156
191.22099; 46.87750;      -0.48439;91.77982;80.00000;20.00000;0.77151
191.31400; 46.88750;      -0.48451;91.77791;80.00000;20.00000;0.77147
191.42101; 46.89750;      -0.48464;91.77599;80.00000;20.00000;0.77143
191.52400; 46.90750;      -0.48476;91.77407;80.00000;20.00000;0.77138
191.61200; 46.91750;      -0.48497;91.77215;80.00000;20.00000;0.77134
191.72000; 46.92750;      -0.48576;91.77119;80.00000;20.00000;0.77130
191.83099; 46.93750;      -0.48560;91.76928;80.00000;20.00000;0.77125
191.92900; 46.94750;      -0.48610;91.76832;80.00000;20.00000;0.77121
192.04601; 46.95750;      -0.48756;91.76736;80.00000;20.00000;0.77116
192.13300; 46.96750;      -0.48806;91.76544;80.00000;20.00000;0.77112
192.25101; 46.97750;      -0.48856;91.76544;80.00000;20.00000;0.77107
192.33600; 46.98750;      -0.48925;91.76352;80.00000;20.00000;0.77103
192.45500; 46.99750;      -0.48995;91.76256;80.00000;20.00000;0.77098
192.55701; 47.00750;      -0.49073;91.76160;80.00000;20.00000;0.77093
192.65300; 47.01750;      -0.49057;91.75969;80.00000;20.00000;0.77089
192.76300; 47.02750;      -0.49041;91.75969;80.00000;20.00000;0.77084
192.86400; 47.03750;      -0.49158;91.75873;80.00000;20.00000;0.77080
192.96899; 47.04750;      -0.49218;91.75681;80.00000;20.00000;0.77075
193.07600; 47.05750;      -0.49249;91.75585;80.00000;20.00000;0.77071
193.17200; 47.06750;      -0.49347;91.75489;80.00000;20.00000;0.77067
193.27699; 47.07750;      -0.49302;91.75489;80.00000;20.00000;0.77062
193.39000; 47.08750;      -0.49258;91.75393;80.00000;20.00000;0.77057
193.49200; 47.09750;      -0.49280;91.75297;80.00000;20.00000;0.77053
193.59100; 47.10750;      -0.49387;91.75297;80.00000;20.00000;0.77048
193.69501; 47.11750;      -0.49447;91.75297;80.00000;20.00000;0.77044
193.79601; 47.12750;      -0.49440;91.75201;80.00000;20.00000;0.77040
193.90401; 47.13750;      -0.49481;91.75393;80.00000;20.00000;0.77035
193.99600; 47.14750;      -0.49512;91.75681;80.00000;20.00000;0.77031
194.10500; 47.15750;      -0.49572;91.75969;80.00000;20.00000;0.77026
194.21700; 47.16750;      -0.49594;91.76160;80.00000;20.00000;0.77021
194.32100; 47.17750;      -0.49683;91.76352;80.00000;20.00000;0.77017
194.41600; 47.18750;      -0.49742;91.76544;80.00000;20.00000;0.77013
194.52100; 47.19750;      -0.49802;91.76640;80.00000;20.00000;0.77008
194.62199; 47.20750;      -0.49796;91.76640;80.00000;20.00000;0.77004
194.72900; 47.21750;      -0.49780;91.76736;80.00000;20.00000;0.76999
194.83299; 47.22750;      -0.49811;91.76736;80.00000;20.00000;0.76994
194.94299; 47.23750;      -0.49833;91.76832;80.00000;20.00000;0.76990
195.03600; 47.24750;      -0.49874;91.76736;80.00000;20.00000;0.76986
195.15100; 47.25750;      -0.50039;91.76736;80.00000;20.00000;0.76981
195.25301; 47.26750;      -0.50013;91.76736;80.00000;20.00000;0.76976
195.35001; 47.27750;      -0.49997;91.76544;80.00000;20.00000;0.76972
195.45000; 47.28750;      -0.50076;91.76256;80.00000;20.00000;0.76968
195.55400; 47.29750;      -0.50117;91.75969;80.00000;20.00000;0.76963
195.65601; 47.30750;      -0.50110;91.75585;80.00000;20.00000;0.76959
195.76700; 47.31750;      -0.50142;91.75201;80.00000;20.00000;0.76954
195.86400; 47.32750;      -0.50230;91.75010;80.00000;20.00000;0.76950
195.96500; 47.33750;      -0.50252;91.74626;80.00000;20.00000;0.76945
196.07300; 47.34750;      -0.50293;91.74338;80.00000;20.00000;0.76940
196.17900; 47.35750;      -0.50363;91.74147;80.00000;20.00000;0.76936
196.28000; 47.36750;      -0.50356;91.74051;80.00000;20.00000;0.76931
196.38300; 47.37750;      -0.50416;91.73955;80.00000;20.00000;0.76927
196.48801; 47.38750;      -0.50438;91.73859;80.00000;20.00000;0.76922
196.58701; 47.39750;      -0.50507;91.73859;80.00000;20.00000;0.76918
196.69099; 47.40750;      -0.50568;91.73955;80.00000;20.00000;0.76913
196.79100; 47.41750;      -0.50627;91.73859;80.00000;20.00000;0.76909
196.89000; 47.42750;      -0.50583;91.73859;80.00000;20.00000;0.76905
197.00500; 47.43750;      -0.50624;91.73859;80.00000;20.00000;0.76900
197.10600; 47.44750;      -0.50684;91.73859;80.00000;20.00000;0.76895
197.20300; 47.45750;      -0.50715;91.73955;80.00000;20.00000;0.76891
197.31599; 47.46750;      -0.50747;91.73955;80.00000;20.00000;0.76886
197.40500; 47.47750;      -0.50750;91.73955;80.00000;20.00000;0.76882
197.52299; 47.48750;      -0.50858;91.73955;80.00000;20.00000;0.76877
197.60899; 47.49750;      -0.50870;91.74051;80.00000;20.00000;0.76873
197.72000; 47.50750;      -0.50864;91.74051;80.00000;20.00000;0.76869
197.82201; 47.51750;      -0.50895;91.74051;80.00000;20.00000;0.76864
197.92000; 47.52750;      -0.50984;91.74051;80.00000;20.00000;0.76860
198.03101; 47.53750;      -0.51063;91.74051;80.00000;20.00000;0.76855
198.13400; 47.54750;      -0.51180;91.74147;80.00000;20.00000;0.76850
198.23399; 47.55750;      -0.51250;91.74147;80.00000;20.00000;0.76846
198.33701; 47.56750;      -0.51196;91.74147;80.00000;20.00000;0.76842
198.44701; 47.57750;      -0.51180;91.74147;80.00000;20.00000;0.76837
198.56400; 47.58750;      -0.51193;91.74242;80.00000;20.00000;0.76832
198.64400; 47.59750;      -0.51233;91.74242;80.00000;20.00000;0.76828
198.74600; 47.60750;      -0.51312;91.74242;80.00000;20.00000;0.76824
198.85201; 47.61750;      -0.51296;91.74242;80.00000;20.00000;0.76819
198.95500; 47.62750;      -0.51318;91.74242;80.00000;20.00000;0.76815
199.06100; 47.63750;      -0.51445;91.74147;80.00000;20.00000;0.76810
199.17000; 47.64750;      -0.51515;91.74147;80.00000;20.00000;0.76805
199.25999; 47.65750;      -0.51537;91.74147;80.00000;20.00000;0.76801
199.37300; 47.66750;      -0.51531;91.74051;80.00000;20.00000;0.76796
199.48700; 47.67750;      -0.51582;91.74051;80.00000;20.00000;0.76791
199.58200; 47.68750;      -0.51642;91.73955;80.00000;20.00000;0.76787
199.68600; 47.69750;      -0.51692;91.73859;80.00000;20.00000;0.76783
199.79300; 47.70750;      -0.51838;91.73859;80.00000;20.00000;0.76778
199.88600; 47.71750;      -0.51889;91.73763;80.00000;20.00000;0.76774
199.99699; 47.72750;      -0.51864;91.73763;80.00000;20.00000;0.76769
200.09399; 47.73750;      -0.51800;91.73667;80.00000;20.00000;0.76765
200.19400; 47.74750;      -0.51850;91.73571;80.00000;20.00000;0.76760
200.29601; 47.75750;      -0.51872;91.73571;80.00000;20.00000;0.76756
200.40401; 47.76750;      -0.51942;91.73475;80.00000;20.00000;0.76751
200.51401; 47.77750;      -0.52031;91.73475;80.00000;20.00000;0.76746
200.61400; 47.78750;      -0.52101;91.73379;80.00000;20.00000;0.76742
200.72400; 47.79750;      -0.52152;91.73283;80.00000;20.00000;0.76737
200.81900; 47.80750;      -0.52250;91.73283;80.00000;20.00000;0.76733
200.91600; 47.81750;      -0.52272;91.73188;80.00000;20.00000;0.76729
201.03300; 47.82750;      -0.52295;91.73092;80.00000;20.00000;0.76723
201.12300; 47.83750;      -0.52288;91.72900;80.00000;20.00000;0.76720
201.23300; 47.84750;      -0.52234;91.72708;80.00000;20.00000;0.76715
201.33501; 47.85750;      -0.52266;91.72516;80.00000;20.00000;0.76710
201.44099; 47.86750;      -0.52364;91.72325;80.00000;20.00000;0.76706
201.53900; 47.87750;      -0.52434;91.72229;80.00000;20.00000;0.76701
201.64000; 47.88750;      -0.52456;91.72133;80.00000;20.00000;0.76697
201.73500; 47.89750;      -0.52516;91.71941;80.00000;20.00000;0.76693
201.84500; 47.90750;      -0.52558;91.71845;80.00000;20.00000;0.76688
201.95300; 47.91750;      -0.52580;91.71749;80.00000;20.00000;0.76683
202.05200; 47.92750;      -0.52612;91.71653;80.00000;20.00000;0.76679
202.15199; 47.93750;      -0.52653;91.71366;80.00000;20.00000;0.76674
202.25600; 47.94750;      -0.52780;91.71078;80.00000;20.00000;0.76670
202.36099; 47.95750;      -0.52783;91.70790;80.00000;20.00000;0.76665
202.46001; 47.96750;      -0.52834;91.70502;80.00000;20.00000;0.76661
202.56400; 47.97750;      -0.52885;91.70215;80.00000;20.00000;0.76656
202.66600; 47.98750;      -0.52935;91.70023;80.00000;20.00000;0.76652
202.77100; 47.99750;      -0.52977;91.69735;80.00000;20.00000;0.76647
202.87399; 48.00750;      -0.53018;91.69544;80.00000;20.00000;0.76643
202.97800; 48.01750;      -0.52993;91.69352;80.00000;20.00000;0.76638
203.08099; 48.02750;      -0.53005;91.69160;80.00000;20.00000;0.76634
203.18700; 48.03750;      -0.53133;91.68968;80.00000;20.00000;0.76629
203.29700; 48.04750;      -0.53155;91.68872;80.00000;20.00000;0.76624
203.39101; 48.05750;      -0.53148;91.68680;80.00000;20.00000;0.76620
203.49800; 48.06750;      -0.53305;91.68680;80.00000;20.00000;0.76615
203.59700; 48.07750;      -0.53298;91.68585;80.00000;20.00000;0.76611
203.69299; 48.08750;      -0.53396;91.68489;80.00000;20.00000;0.76607
203.79500; 48.09750;      -0.53419;91.68297;80.00000;20.00000;0.76602
203.90199; 48.10750;      -0.53355;91.68201;80.00000;20.00000;0.76597
203.99600; 48.11750;      -0.53425;91.68105;80.00000;20.00000;0.76593
204.09300; 48.12750;      -0.53447;91.67817;80.00000;20.00000;0.76589
204.20100; 48.13750;      -0.53460;91.67626;80.00000;20.00000;0.76584
204.31200; 48.14750;      -0.53521;91.67338;80.00000;20.00000;0.76579
204.41800; 48.15750;      -0.53562;91.67146;80.00000;20.00000;0.76575
204.51401; 48.16750;      -0.53680;91.66858;80.00000;20.00000;0.76570
204.60800; 48.17750;      -0.53826;91.66571;80.00000;20.00000;0.76566
204.72099; 48.18750;      -0.53791;91.66283;80.00000;20.00000;0.76561
204.83299; 48.19750;      -0.53766;91.65995;80.00000;20.00000;0.76556
204.93500; 48.20750;      -0.53779;91.65804;80.00000;20.00000;0.76552
205.03300; 48.21750;      -0.53868;91.65516;80.00000;20.00000;0.76548
205.13200; 48.22750;      -0.53938;91.65324;80.00000;20.00000;0.76543
205.23100; 48.23750;      -0.54008;91.65132;80.00000;20.00000;0.76539
205.33400; 48.24750;      -0.53973;91.64941;80.00000;20.00000;0.76534
205.44099; 48.25750;      -0.54024;91.64653;80.00000;20.00000;0.76530
205.54800; 48.26750;      -0.54075;91.64461;80.00000;20.00000;0.76525
205.63400; 48.27750;      -0.54173;91.64269;80.00000;20.00000;0.76521
205.74100; 48.28750;      -0.54234;91.63982;80.00000;20.00000;0.76516
205.84300; 48.29750;      -0.54228;91.63694;80.00000;20.00000;0.76512
205.95000; 48.30750;      -0.54260;91.63502;80.00000;20.00000;0.76507
206.05299; 48.31750;      -0.54253;91.63214;80.00000;20.00000;0.76503
206.16701; 48.32750;      -0.54266;91.62927;80.00000;20.00000;0.76498
206.26500; 48.33750;      -0.54308;91.62639;80.00000;20.00000;0.76493
206.36501; 48.34750;      -0.54349;91.62447;80.00000;20.00000;0.76489
206.46500; 48.35750;      -0.54419;91.62255;80.00000;20.00000;0.76484
206.57300; 48.36750;      -0.54509;91.62064;80.00000;20.00000;0.76480
206.66901; 48.37750;      -0.54560;91.61776;80.00000;20.00000;0.76475
206.77000; 48.38750;      -0.54630;91.61584;80.00000;20.00000;0.76471
206.87601; 48.39750;      -0.54576;91.61488;80.00000;20.00000;0.76466
206.97400; 48.40750;      -0.54646;91.61297;80.00000;20.00000;0.76462
207.07401; 48.41750;      -0.54668;91.61105;80.00000;20.00000;0.76457
207.18500; 48.42750;      -0.54729;91.60913;80.00000;20.00000;0.76453
207.28600; 48.43750;      -0.54770;91.60721;80.00000;20.00000;0.76448
207.39500; 48.44750;      -0.54831;91.60529;80.00000;20.00000;0.76443
207.49300; 48.45750;      -0.54796;91.60433;80.00000;20.00000;0.76439
207.59300; 48.46750;      -0.54885;91.60242;80.00000;20.00000;0.76435
207.69501; 48.47750;      -0.54908;91.60050;80.00000;20.00000;0.76430
207.79700; 48.48750;      -0.54940;91.59858;80.00000;20.00000;0.76426
207.89301; 48.49750;      -0.55019;91.59666;80.00000;20.00000;0.76421
208.00700; 48.50750;      -0.55148;91.59570;80.00000;20.00000;0.76416
208.09801; 48.51750;      -0.55189;91.59570;80.00000;20.00000;0.76412
208.19901; 48.52750;      -0.55163;91.59474;80.00000;20.00000;0.76408
208.31599; 48.53750;      -0.55177;91.59474;80.00000;20.00000;0.76403
208.41200; 48.54750;      -0.55256;91.59379;80.00000;20.00000;0.76398
208.51801; 48.55750;      -0.55212;91.59379;80.00000;20.00000;0.76394
208.61600; 48.56750;      -0.55292;91.59379;80.00000;20.00000;0.76389
208.72800; 48.57750;      -0.55362;91.59187;80.00000;20.00000;0.76384
208.82700; 48.58750;      -0.55413;91.58995;80.00000;20.00000;0.76380
208.92900; 48.59750;      -0.55417;91.58803;80.00000;20.00000;0.76375
209.02499; 48.60750;      -0.55487;91.58707;80.00000;20.00000;0.76371
209.13300; 48.61750;      -0.55576;91.58516;80.00000;20.00000;0.76366
209.24100; 48.62750;      -0.55637;91.58420;80.00000;20.00000;0.76362
209.33400; 48.63750;      -0.55736;91.58228;80.00000;20.00000;0.76357
209.42999; 48.64750;      -0.55739;91.57652;80.00000;20.00000;0.76353
209.54601; 48.65750;      -0.55781;91.57365;80.00000;20.00000;0.76348
209.64500; 48.66750;      -0.55813;91.56981;80.00000;20.00000;0.76344
209.74001; 48.67750;      -0.55864;91.56694;80.00000;20.00000;0.76339
209.84500; 48.68750;      -0.55810;91.56310;80.00000;20.00000;0.76335
209.93600; 48.69750;      -0.55813;91.56022;80.00000;20.00000;0.76331
210.04201; 48.70750;      -0.55874;91.55735;80.00000;20.00000;0.76326
210.16299; 48.71750;      -0.55964;91.55543;80.00000;20.00000;0.76321
210.25800; 48.72750;      -0.56025;91.55255;80.00000;20.00000;0.76316
210.35899; 48.73750;      -0.56019;91.55063;80.00000;20.00000;0.76312
210.45900; 48.74750;      -0.56108;91.54776;80.00000;20.00000;0.76308
210.55800; 48.75750;      -0.56179;91.54392;80.00000;20.00000;0.76303
210.65800; 48.76750;      -0.56201;91.54104;80.00000;20.00000;0.76299
210.75700; 48.77750;      -0.56204;91.53817;80.00000;20.00000;0.76294
210.87000; 48.78750;      -0.56208;91.53529;80.00000;20.00000;0.76289
210.96500; 48.79750;      -0.56230;91.53241;80.00000;20.00000;0.76285
211.06400; 48.80750;      -0.56281;91.52954;80.00000;20.00000;0.76281
211.17500; 48.81750;      -0.56266;91.52666;80.00000;20.00000;0.76276
211.27000; 48.82750;      -0.56422;91.52474;80.00000;20.00000;0.76272
211.38699; 48.83750;      -0.56484;91.52186;80.00000;20.00000;0.76266
211.48599; 48.84750;      -0.56487;91.51899;80.00000;20.00000;0.76262
211.59000; 48.85750;      -0.56558;91.51611;80.00000;20.00000;0.76257
211.68600; 48.86750;      -0.56609;91.51323;80.00000;20.00000;0.76253
211.79401; 48.87750;      -0.56641;91.51036;80.00000;20.00000;0.76248
211.88901; 48.88750;      -0.56635;91.50652;80.00000;20.00000;0.76244
211.99600; 48.89750;      -0.56715;91.50460;80.00000;20.00000;0.76239
212.09599; 48.90750;      -0.56747;91.50269;80.00000;20.00000;0.76235
212.20500; 48.91750;      -0.56818;91.50077;80.00000;20.00000;0.76230
212.28900; 48.92750;      -0.56821;91.49789;80.00000;20.00000;0.76226
212.39101; 48.93750;      -0.56872;91.49501;80.00000;20.00000;0.76222
212.49400; 48.94750;      -0.56895;91.49214;80.00000;20.00000;0.76217
212.60699; 48.95750;      -0.56956;91.48926;80.00000;20.00000;0.76212
212.70599; 48.96750;      -0.57027;91.48638;80.00000;20.00000;0.76208
212.82500; 48.97750;      -0.57088;91.48351;80.00000;20.00000;0.76202
212.91800; 48.98750;      -0.57149;91.48063;80.00000;20.00000;0.76198
213.02400; 48.99750;      -0.57172;91.47871;80.00000;20.00000;0.76194
213.11800; 49.00750;      -0.57175;91.47583;80.00000;20.00000;0.76189
213.21300; 49.01750;      -0.57207;91.47392;80.00000;20.00000;0.76185
213.31900; 49.02750;      -0.57297;91.47200;80.00000;20.00000;0.76180
213.41701; 49.03750;      -0.57290;91.46912;80.00000;20.00000;0.76176
213.52100; 49.04750;      -0.57380;91.46720;80.00000;20.00000;0.76171
213.62000; 49.05750;      -0.57489;91.46433;80.00000;20.00000;0.76167
213.73100; 49.06750;      -0.57474;91.46241;80.00000;20.00000;0.76162
213.82700; 49.07750;      -0.57573;91.45953;80.00000;20.00000;0.76158
213.92700; 49.08750;      -0.57653;91.45186;80.00000;20.00000;0.76153
214.02901; 49.09750;      -0.57657;91.44611;80.00000;20.00000;0.76149
214.13400; 49.10750;      -0.57737;91.44035;80.00000;20.00000;0.76144
214.24300; 49.11750;      -0.57750;91.43652;80.00000;20.00000;0.76139
214.33200; 49.12750;      -0.57782;91.43364;80.00000;20.00000;0.76135
214.43800; 49.13750;      -0.57843;91.43172;80.00000;20.00000;0.76131
214.53799; 49.14750;      -0.57885;91.42980;80.00000;20.00000;0.76126
214.64301; 49.15750;      -0.57860;91.42693;80.00000;20.00000;0.76121
214.74300; 49.16750;      -0.57911;91.42501;80.00000;20.00000;0.76117
214.85100; 49.17750;      -0.58021;91.42213;80.00000;20.00000;0.76112
214.94901; 49.18750;      -0.58005;91.41926;80.00000;20.00000;0.76108
215.05000; 49.19750;      -0.58008;91.41638;80.00000;20.00000;0.76103
215.14900; 49.20750;      -0.58069;91.41158;80.00000;20.00000;0.76099
215.25101; 49.21750;      -0.58102;91.40871;80.00000;20.00000;0.76094
215.35400; 49.22750;      -0.58134;91.40583;80.00000;20.00000;0.76090
215.46300; 49.23750;      -0.58186;91.40295;80.00000;20.00000;0.76085
215.57001; 49.24750;      -0.58209;91.39912;80.00000;20.00000;0.76080
215.65900; 49.25750;      -0.58250;91.39624;80.00000;20.00000;0.76076
215.76601; 49.26750;      -0.58312;91.39432;80.00000;20.00000;0.76071
215.86600; 49.27750;      -0.58373;91.39336;80.00000;20.00000;0.76067
215.97400; 49.28750;      -0.58386;91.39145;80.00000;20.00000;0.76062
216.07100; 49.29750;      -0.58418;91.38953;80.00000;20.00000;0.76058
216.16701; 49.30750;      -0.58451;91.38761;80.00000;20.00000;0.76053
216.26100; 49.31750;      -0.58502;91.38473;80.00000;20.00000;0.76049
216.37399; 49.32750;      -0.58554;91.38282;80.00000;20.00000;0.76044
216.47301; 49.33750;      -0.58586;91.38090;80.00000;20.00000;0.76040
216.57899; 49.34750;      -0.58676;91.37706;80.00000;20.00000;0.76035
216.67200; 49.35750;      -0.58737;91.37323;80.00000;20.00000;0.76031
216.78200; 49.36750;      -0.58741;91.37035;80.00000;20.00000;0.76026
216.88499; 49.37750;      -0.58754;91.36460;80.00000;20.00000;0.76021
216.99200; 49.38750;      -0.58864;91.36076;80.00000;20.00000;0.76017
217.09200; 49.39750;      -0.58944;91.35692;80.00000;20.00000;0.76012
217.19200; 49.40750;      -0.58957;91.35405;80.00000;20.00000;0.76008
217.29300; 49.41750;      -0.58922;91.35117;80.00000;20.00000;0.76003
217.39999; 49.42750;      -0.58897;91.34829;80.00000;20.00000;0.75998
