#EXPORTTYPE:DATA ALL
#FILE:0wt05hr.ngb-ds3
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:0wt05hr
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH STA 449F3
#PROJECT:copyrolysis
#DATE/TIME:18.03.2021 09:11
#CORR. FILE:correction 5kmin.ngb-bs3
#TEMPCAL:2021 CAL T 5KMIN .ngb-ts3
#SENSITIVITY:2021 CAL s 5KMIN REVISAR.ngb-ts3.ngb-es3
#LABORATORY:UNA - FCQ - AI
#OPERATOR:AD
#REMARK:
#SAMPLE:0wt05hr
#SAMPLE MASS /mg:10.4455
#MATERIAL:EMPTY
#REFERENCE:Empty
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:139.7495
#REFERENCE CRUCIBLE MASS /mg:140.87
#DSC RANGE /µV:5000
#TG RANGE /mg:35000
#TAU-R:---
#CORR. CODE:020
#EXO:-1
#RANGE:25°C/5,0(K/min)/800°C
#SEGMENT:S2/2
#SEG. 2:25°C/5,0(K/min)/800°C

##Temp./°C;Time/min;DSC/(mW/mg);Mass/%;Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW)
 25.01100; 30.00917; 2.311829e-002;93.83754;80.00000;20.00000;0.92255
 25.02500; 30.02250; 2.351442e-002;93.83562;80.00000;20.00000;0.92254
 25.01600; 30.03583; 2.311829e-002;93.83754;80.00000;20.00000;0.92255
 25.01000; 30.04917; 2.311829e-002;93.83754;80.00000;20.00000;0.92255
 25.00500; 30.06250; 2.311829e-002;93.83754;80.00000;20.00000;0.92255
 25.03000; 30.07583; 2.351451e-002;93.82988;80.00000;20.00000;0.92253
 25.01000; 30.08917; 2.311829e-002;93.83754;80.00000;20.00000;0.92255
 25.01700; 30.10250; 2.311829e-002;93.83754;80.00000;20.00000;0.92255
 25.01200; 30.11583; 2.311829e-002;93.83754;80.00000;20.00000;0.92255
 25.01300; 30.12917; 2.311829e-002;93.83754;80.00000;20.00000;0.92255
 25.00700; 30.14250; 2.311829e-002;93.83754;80.00000;20.00000;0.92255
 25.00800; 30.15583; 2.311829e-002;93.83754;80.00000;20.00000;0.92255
 25.00600; 30.16917; 2.311829e-002;93.83754;80.00000;20.00000;0.92255
 25.01000; 30.18250; 2.311829e-002;93.83754;80.00000;20.00000;0.92255
 25.00800; 30.19583; 2.311829e-002;93.83754;80.00000;20.00000;0.92255
 25.01300; 30.20917; 2.311829e-002;93.83754;80.00000;20.00000;0.92255
 25.01700; 30.22250; 2.311829e-002;93.83754;80.00000;20.00000;0.92255
 25.01900; 30.23583; 2.351442e-002;93.83562;80.00000;20.00000;0.92254
 25.00700; 30.24917; 2.311829e-002;93.83754;80.00000;20.00000;0.92255
 25.01900; 30.26250; 2.351442e-002;93.83562;80.00000;20.00000;0.92254
 25.00600; 30.27583; 2.311829e-002;93.83754;80.00000;20.00000;0.92255
 25.02700; 30.28917; 2.351451e-002;93.82988;80.00000;20.00000;0.92253
 25.03000; 30.30250; 2.351451e-002;93.82988;80.00000;20.00000;0.92253
 25.01400; 30.31583; 2.311829e-002;93.83754;80.00000;20.00000;0.92255
 25.03900; 30.32917; 2.224789e-002;93.82509;80.00000;20.00000;0.92253
 25.03700; 30.34250; 2.224789e-002;93.82509;80.00000;20.00000;0.92253
 25.02600; 30.35583; 2.351451e-002;93.82988;80.00000;20.00000;0.92253
 25.03400; 30.36917; 2.224789e-002;93.82509;80.00000;20.00000;0.92253
 25.02500; 30.38250; 2.351442e-002;93.83562;80.00000;20.00000;0.92254
 25.04900; 30.39583; 2.177302e-002;93.82509;80.00000;20.00000;0.92252
 25.04500; 30.40917; 2.177302e-002;93.82509;80.00000;20.00000;0.92252
 25.05500; 30.42250; 2.161478e-002;93.82509;80.00000;20.00000;0.92251
 25.05100; 30.43583; 2.161478e-002;93.82509;80.00000;20.00000;0.92251
 25.06100; 30.44917; 2.177323e-002;93.82509;80.00000;20.00000;0.92251
 25.06300; 30.46250; 2.169409e-002;93.82988;80.00000;20.00000;0.92251
 25.05700; 30.47583; 2.177323e-002;93.82509;80.00000;20.00000;0.92251
 25.07000; 30.48917; 2.169421e-002;93.83945;80.00000;20.00000;0.92250
 25.07800; 30.50250; 2.169434e-002;93.83850;80.00000;20.00000;0.92250
 25.07200; 30.51583; 2.169421e-002;93.83945;80.00000;20.00000;0.92250
 25.09200; 30.52917; 2.145705e-002;93.83467;80.00000;20.00000;0.92249
 25.08300; 30.54250; 2.145705e-002;93.83467;80.00000;20.00000;0.92249
 25.08200; 30.55583; 2.145705e-002;93.83467;80.00000;20.00000;0.92249
 25.09400; 30.56917; 2.177379e-002;93.82892;80.00000;20.00000;0.92249
 25.10700; 30.58250; 2.248662e-002;93.82605;80.00000;20.00000;0.92248
 25.11000; 30.59583; 2.185325e-002;93.82318;80.00000;20.00000;0.92247
 25.10100; 30.60917; 2.248662e-002;93.82605;80.00000;20.00000;0.92248
 25.10700; 30.62250; 2.248662e-002;93.82605;80.00000;20.00000;0.92248
 25.12100; 30.63583; 2.193262e-002;93.82701;80.00000;20.00000;0.92247
 25.14600; 30.64917; 2.217059e-002;93.82796;80.00000;20.00000;0.92245
 25.13800; 30.66250; 2.217059e-002;93.82796;80.00000;20.00000;0.92245
 25.15200; 30.67583; 2.224988e-002;93.82892;80.00000;20.00000;0.92244
 25.16800; 30.68917; 2.248770e-002;93.82892;80.00000;20.00000;0.92243
 25.17600; 30.70250; 2.296294e-002;93.82988;80.00000;20.00000;0.92243
 25.19500; 30.71583; 2.225063e-002;93.83084;80.00000;20.00000;0.92241
 25.19600; 30.72917; 2.185473e-002;93.82892;80.00000;20.00000;0.92241
 25.21100; 30.74250; 2.209254e-002;93.82413;80.00000;20.00000;0.92240
 25.21600; 30.75583; 2.209263e-002;93.82222;80.00000;20.00000;0.92240
 25.23800; 30.76917; 2.225139e-002;93.82126;80.00000;20.00000;0.92238
 25.22700; 30.78250; 2.209263e-002;93.82222;80.00000;20.00000;0.92240
 25.25900; 30.79583; 2.256851e-002;93.82701;80.00000;20.00000;0.92237
 25.26600; 30.80917; 2.280619e-002;93.82892;80.00000;20.00000;0.92236
 25.28300; 30.82250; 2.256893e-002;93.83179;80.00000;20.00000;0.92235
 25.30000; 30.83583; 2.256924e-002;93.83562;80.00000;20.00000;0.92234
 25.30600; 30.84917; 2.249015e-002;93.83658;80.00000;20.00000;0.92233
 25.32300; 30.86250; 2.280722e-002;93.83754;80.00000;20.00000;0.92232
 25.34600; 30.87583; 2.312441e-002;93.83658;80.00000;20.00000;0.92230
 25.34900; 30.88917; 2.296608e-002;93.83562;80.00000;20.00000;0.92230
 25.36700; 30.90250; 2.280801e-002;93.82796;80.00000;20.00000;0.92229
 25.37600; 30.91583; 2.264979e-002;93.82796;80.00000;20.00000;0.92228
 25.40100; 30.92917; 2.344220e-002;93.82605;80.00000;20.00000;0.92226
 25.40400; 30.94250; 2.360065e-002;93.82796;80.00000;20.00000;0.92226
 25.41300; 30.95583; 2.360082e-002;93.82988;80.00000;20.00000;0.92225
 25.44500; 30.96917; 2.320542e-002;93.82892;80.00000;20.00000;0.92223
 25.45100; 30.98250; 2.336392e-002;93.83084;80.00000;20.00000;0.92223
 25.47600; 30.99583; 2.352279e-002;93.83084;80.00000;20.00000;0.92221
 25.51000; 31.00917; 2.368182e-002;93.82988;80.00000;20.00000;0.92218
 25.51700; 31.02250; 2.360275e-002;93.82605;80.00000;20.00000;0.92218
 25.54300; 31.03583; 2.376165e-002;93.82509;80.00000;20.00000;0.92216
 25.55500; 31.04917; 2.360346e-002;93.82413;80.00000;20.00000;0.92215
 25.58000; 31.06250; 2.392076e-002;93.82318;80.00000;20.00000;0.92213
 25.59900; 31.07583; 2.415874e-002;93.82413;80.00000;20.00000;0.92212
 25.61500; 31.08917; 2.447589e-002;93.82701;80.00000;20.00000;0.92211
 25.64600; 31.10250; 2.423885e-002;93.82509;80.00000;20.00000;0.92208
 25.65900; 31.11583; 2.471437e-002;93.82509;80.00000;20.00000;0.92207
 25.65900; 31.12917; 2.471437e-002;93.82509;80.00000;20.00000;0.92207
 25.69900; 31.14250; 2.431908e-002;93.82318;80.00000;20.00000;0.92205
 25.71500; 31.15583; 2.487390e-002;93.82222;80.00000;20.00000;0.92203
 25.74100; 31.16917; 2.495363e-002;93.81648;80.00000;20.00000;0.92201
 25.76600; 31.18250; 2.495412e-002;93.81743;80.00000;20.00000;0.92200
 25.78700; 31.19583; 2.471687e-002;93.82318;80.00000;20.00000;0.92198
 25.80400; 31.20917; 2.495487e-002;93.82413;80.00000;20.00000;0.92197
 25.83100; 31.22250; 2.543075e-002;93.82318;80.00000;20.00000;0.92195
 25.87600; 31.23583; 2.511474e-002;93.82222;80.00000;20.00000;0.92192
 25.88000; 31.24917; 2.551096e-002;93.82318;80.00000;20.00000;0.92191
 25.91500; 31.26250; 2.582858e-002;93.82509;80.00000;20.00000;0.92189
 25.94300; 31.27583; 2.622530e-002;93.82605;80.00000;20.00000;0.92187
 25.96400; 31.28917; 2.630497e-002;93.82892;80.00000;20.00000;0.92185
 25.98700; 31.30250; 2.686007e-002;93.82605;80.00000;20.00000;0.92184
 26.01600; 31.31583; 2.638528e-002;93.82701;80.00000;20.00000;0.92181
 26.03700; 31.32917; 2.686113e-002;93.82796;80.00000;20.00000;0.92180
 26.06800; 31.34250; 2.733722e-002;93.82892;80.00000;20.00000;0.92178
 26.09800; 31.35583; 2.710015e-002;93.82892;80.00000;20.00000;0.92175
 26.11800; 31.36917; 2.773451e-002;93.82796;80.00000;20.00000;0.92174
 26.16400; 31.38250; 2.757703e-002;93.82701;80.00000;20.00000;0.92171
 26.17100; 31.39583; 2.710171e-002;93.82126;80.00000;20.00000;0.92170
 26.20500; 31.40917; 2.844964e-002;93.81648;80.00000;20.00000;0.92168
 26.22300; 31.42250; 2.860854e-002;93.82031;80.00000;20.00000;0.92166
 26.25400; 31.43583; 2.852999e-002;93.82318;80.00000;20.00000;0.92164
 26.27800; 31.44917; 2.892678e-002;93.81648;80.00000;20.00000;0.92162
 26.33100; 31.46250; 2.892799e-002;93.81552;80.00000;20.00000;0.92159
 26.35300; 31.47583; 2.869073e-002;93.81648;80.00000;20.00000;0.92157
 26.39700; 31.48917; 2.892950e-002;93.81456;80.00000;20.00000;0.92154
 26.41100; 31.50250; 2.877131e-002;93.80977;80.00000;20.00000;0.92153
 26.45000; 31.51583; 2.940629e-002;93.80116;80.00000;20.00000;0.92150
 26.49300; 31.52917; 2.940729e-002;93.79446;80.00000;20.00000;0.92147
 26.51800; 31.54250; 2.932860e-002;93.80020;80.00000;20.00000;0.92145
 26.55000; 31.55583; 2.964641e-002;93.80882;80.00000;20.00000;0.92143
 26.57600; 31.56917; 3.020191e-002;93.81743;80.00000;20.00000;0.92141
 26.61300; 31.58250; 3.059916e-002;93.82031;80.00000;20.00000;0.92138
 26.65000; 31.59583; 3.091715e-002;93.81265;80.00000;20.00000;0.92135
 26.67700; 31.60917; 3.083854e-002;93.80690;80.00000;20.00000;0.92133
 26.72500; 31.62250; 3.060187e-002;93.80499;80.00000;20.00000;0.92130
 26.74800; 31.63583; 3.091955e-002;93.80499;80.00000;20.00000;0.92128
 26.78600; 31.64917; 3.115832e-002;93.80595;80.00000;20.00000;0.92125
 26.81000; 31.66250; 3.100035e-002;93.80499;80.00000;20.00000;0.92124
 26.84100; 31.67583; 3.100111e-002;93.80116;80.00000;20.00000;0.92121
 26.89800; 31.68917; 3.124037e-002;93.80116;80.00000;20.00000;0.92117
 26.93500; 31.70250; 3.139988e-002;93.80116;80.00000;20.00000;0.92115
 26.95500; 31.71583; 3.116249e-002;93.80212;80.00000;20.00000;0.92113
 26.98800; 31.72917; 3.187697e-002;93.80403;80.00000;20.00000;0.92111
 27.03800; 31.74250; 3.235402e-002;93.80212;80.00000;20.00000;0.92107
 27.06400; 31.75583; 3.219609e-002;93.79733;80.00000;20.00000;0.92105
 27.10200; 31.76917; 3.314869e-002;93.79541;80.00000;20.00000;0.92102
 27.14200; 31.78250; 3.354626e-002;93.79924;80.00000;20.00000;0.92099
 27.17700; 31.79583; 3.338858e-002;93.80212;80.00000;20.00000;0.92097
 27.22100; 31.80917; 3.291388e-002;93.80786;80.00000;20.00000;0.92094
 27.25100; 31.82250; 3.315259e-002;93.81360;80.00000;20.00000;0.92092
 27.28300; 31.83583; 3.299480e-002;93.81456;80.00000;20.00000;0.92089
 27.32900; 31.84917; 3.386849e-002;93.81265;80.00000;20.00000;0.92086
 27.37500; 31.86250; 3.410769e-002;93.80212;80.00000;20.00000;0.92083
 27.41500; 31.87583; 3.482267e-002;93.79733;80.00000;20.00000;0.92080
 27.44100; 31.88917; 3.458541e-002;93.79350;80.00000;20.00000;0.92078
 27.48200; 31.90250; 3.506250e-002;93.79254;80.00000;20.00000;0.92075
 27.52700; 31.91583; 3.538106e-002;93.79063;80.00000;20.00000;0.92071
 27.56800; 31.92917; 3.522354e-002;93.78871;80.00000;20.00000;0.92068
 27.62400; 31.94250; 3.593913e-002;93.78393;80.00000;20.00000;0.92064
 27.65600; 31.95583; 3.609871e-002;93.78393;80.00000;20.00000;0.92062
 27.70700; 31.96917; 3.625885e-002;93.78680;80.00000;20.00000;0.92058
 27.74500; 31.98250; 3.610125e-002;93.78584;80.00000;20.00000;0.92056
 27.78600; 31.99583; 3.610242e-002;93.77722;80.00000;20.00000;0.92053
 27.82400; 32.00917; 3.665894e-002;93.77244;80.00000;20.00000;0.92050
 27.85500; 32.02250; 3.697724e-002;93.77340;80.00000;20.00000;0.92048
 27.90100; 32.03583; 3.761341e-002;93.77722;80.00000;20.00000;0.92044
 27.93800; 32.04917; 3.753516e-002;93.78105;80.00000;20.00000;0.92042
 27.99100; 32.06250; 3.793353e-002;93.78297;80.00000;20.00000;0.92038
 28.03900; 32.07583; 3.777624e-002;93.78488;80.00000;20.00000;0.92034
 28.09700; 32.08917; 3.793671e-002;93.78776;80.00000;20.00000;0.92030
 28.11900; 32.10250; 3.841357e-002;93.78776;80.00000;20.00000;0.92028
 28.16200; 32.11583; 3.873235e-002;93.78105;80.00000;20.00000;0.92025
 28.20000; 32.12917; 3.952724e-002;93.77818;80.00000;20.00000;0.92022
 28.25000; 32.14250; 3.937005e-002;93.77340;80.00000;20.00000;0.92019
 28.30200; 32.15583; 3.897478e-002;93.77244;80.00000;20.00000;0.92015
 28.34000; 32.16917; 3.881719e-002;93.77052;80.00000;20.00000;0.92012
 28.38200; 32.18250; 3.921540e-002;93.76957;80.00000;20.00000;0.92009
 28.42200; 32.19583; 3.977234e-002;93.76861;80.00000;20.00000;0.92006
 28.48100; 32.20917; 3.993298e-002;93.76382;80.00000;20.00000;0.92002
 28.51600; 32.22250; 3.969591e-002;93.75999;80.00000;20.00000;0.91999
 28.55500; 32.23583; 4.017350e-002;93.76286;80.00000;20.00000;0.91997
 28.60800; 32.24917; 3.985759e-002;93.76478;80.00000;20.00000;0.91993
 28.64100; 32.26250; 3.930284e-002;93.76574;80.00000;20.00000;0.91990
 28.70800; 32.27583; 4.057539e-002;93.76574;80.00000;20.00000;0.91985
 28.74100; 32.28917; 4.097348e-002;93.76478;80.00000;20.00000;0.91983
 28.77700; 32.30250; 4.184814e-002;93.76574;80.00000;20.00000;0.91980
 28.82800; 32.31583; 4.153218e-002;93.76574;80.00000;20.00000;0.91977
 28.87000; 32.32917; 4.145415e-002;93.76382;80.00000;20.00000;0.91974
 28.93200; 32.34250; 4.177385e-002;93.76191;80.00000;20.00000;0.91969
 28.97800; 32.35583; 4.177537e-002;93.75999;80.00000;20.00000;0.91966
 29.02100; 32.36917; 4.161795e-002;93.75712;80.00000;20.00000;0.91963
 29.07400; 32.38250; 4.265224e-002;93.75903;80.00000;20.00000;0.91959
 29.11900; 32.39583; 4.320977e-002;93.76478;80.00000;20.00000;0.91956
 29.16300; 32.40917; 4.313185e-002;93.76957;80.00000;20.00000;0.91952
 29.21900; 32.42250; 4.313376e-002;93.76861;80.00000;20.00000;0.91948
 29.26500; 32.43583; 4.361196e-002;93.76669;80.00000;20.00000;0.91945
 29.30800; 32.44917; 4.353401e-002;93.76478;80.00000;20.00000;0.91942
 29.35300; 32.46250; 4.377389e-002;93.76382;80.00000;20.00000;0.91938
 29.40400; 32.47583; 4.401400e-002;93.76382;80.00000;20.00000;0.91935
 29.44600; 32.48917; 4.377712e-002;93.76478;80.00000;20.00000;0.91932
 29.49600; 32.50250; 4.377885e-002;93.76478;80.00000;20.00000;0.91928
 29.55600; 32.51583; 4.401930e-002;93.76669;80.00000;20.00000;0.91924
 29.59400; 32.52917; 4.433847e-002;93.76861;80.00000;20.00000;0.91921
 29.64000; 32.54250; 4.473739e-002;93.76957;80.00000;20.00000;0.91918
 29.69000; 32.55583; 4.505703e-002;93.77052;80.00000;20.00000;0.91914
 29.74600; 32.56917; 4.529744e-002;93.76957;80.00000;20.00000;0.91910
 29.81000; 32.58250; 4.601499e-002;93.76765;80.00000;20.00000;0.91905
 29.86000; 32.59583; 4.633472e-002;93.76574;80.00000;20.00000;0.91902
 29.90900; 32.60917; 4.585964e-002;93.77244;80.00000;20.00000;0.91898
 29.94700; 32.62250; 4.594051e-002;93.77244;80.00000;20.00000;0.91895
 29.99500; 32.63583; 4.626019e-002;93.76765;80.00000;20.00000;0.91892
 30.04500; 32.64917; 4.681844e-002;93.76286;80.00000;20.00000;0.91888
 30.09900; 32.66250; 4.682045e-002;93.75903;80.00000;20.00000;0.91884
 30.15300; 32.67583; 4.674296e-002;93.75616;80.00000;20.00000;0.91880
 30.19800; 32.68917; 4.738061e-002;93.75521;80.00000;20.00000;0.91877
 30.26300; 32.70250; 4.746255e-002;93.75425;80.00000;20.00000;0.91872
 30.29600; 32.71583; 4.754330e-002;93.75233;80.00000;20.00000;0.91870
 30.34800; 32.72917; 4.786329e-002;93.75425;80.00000;20.00000;0.91866
 30.39500; 32.74250; 4.810360e-002;93.75712;80.00000;20.00000;0.91863
 30.46000; 32.75583; 4.850365e-002;93.75616;80.00000;20.00000;0.91858
 30.51600; 32.76917; 4.890339e-002;93.75712;80.00000;20.00000;0.91854
 30.54000; 32.78250; 4.834769e-002;93.75903;80.00000;20.00000;0.91852
 30.62000; 32.79583; 4.850980e-002;93.75999;80.00000;20.00000;0.91846
 30.66500; 32.80917; 4.898870e-002;93.76191;80.00000;20.00000;0.91843
 30.71700; 32.82250; 4.954743e-002;93.76478;80.00000;20.00000;0.91839
 30.77200; 32.83583; 4.970866e-002;93.76286;80.00000;20.00000;0.91835
 30.81300; 32.84917; 4.955120e-002;93.76191;80.00000;20.00000;0.91832
 30.85800; 32.86250; 5.042790e-002;93.75616;80.00000;20.00000;0.91829
 30.90500; 32.87583; 5.027070e-002;93.75233;80.00000;20.00000;0.91825
 30.97100; 32.88917; 4.979605e-002;93.75042;80.00000;20.00000;0.91821
 31.01000; 32.90250; 4.971805e-002;93.74850;80.00000;20.00000;0.91818
 31.08000; 32.91583; 5.003902e-002;93.74659;80.00000;20.00000;0.91813
 31.12800; 32.92917; 5.091604e-002;93.74563;80.00000;20.00000;0.91809
 31.17400; 32.94250; 5.107702e-002;93.74659;80.00000;20.00000;0.91806
 31.23300; 32.95583; 5.099985e-002;93.74755;80.00000;20.00000;0.91802
 31.28300; 32.96917; 5.100187e-002;93.74850;80.00000;20.00000;0.91798
 31.34800; 32.98250; 5.124321e-002;93.75138;80.00000;20.00000;0.91793
 31.39100; 32.99583; 5.116539e-002;93.75138;80.00000;20.00000;0.91790
 31.43900; 33.00917; 5.124691e-002;93.75042;80.00000;20.00000;0.91787
 31.49900; 33.02250; 5.164725e-002;93.74946;80.00000;20.00000;0.91782
 31.56000; 33.03583; 5.220684e-002;93.74850;80.00000;20.00000;0.91778
 31.59700; 33.04917; 5.228796e-002;93.74755;80.00000;20.00000;0.91775
 31.66500; 33.06250; 5.213160e-002;93.74563;80.00000;20.00000;0.91770
 31.71800; 33.07583; 5.205420e-002;93.74372;80.00000;20.00000;0.91766
 31.76300; 33.08917; 5.229485e-002;93.74085;80.00000;20.00000;0.91763
 31.81900; 33.10250; 5.277477e-002;93.73606;80.00000;20.00000;0.91759
 31.86800; 33.11583; 5.261762e-002;93.73223;80.00000;20.00000;0.91755
 31.92000; 33.12917; 5.269940e-002;93.72840;80.00000;20.00000;0.91752
 31.99800; 33.14250; 5.310072e-002;93.72744;80.00000;20.00000;0.91746
 32.04200; 33.15583; 5.350064e-002;93.72744;80.00000;20.00000;0.91743
 32.09700; 33.16917; 5.334375e-002;93.72649;80.00000;20.00000;0.91739
 32.14200; 33.18250; 5.469920e-002;93.72553;80.00000;20.00000;0.91735
 32.21100; 33.19583; 5.422445e-002;93.72361;80.00000;20.00000;0.91730
 32.26900; 33.20917; 5.390843e-002;93.72266;80.00000;20.00000;0.91726
 32.31400; 33.22250; 5.470667e-002;93.72170;80.00000;20.00000;0.91723
 32.38000; 33.23583; 5.455027e-002;93.71978;80.00000;20.00000;0.91718
 32.43700; 33.24917; 5.511021e-002;93.71691;80.00000;20.00000;0.91714
 32.48700; 33.26250; 5.479383e-002;93.71500;80.00000;20.00000;0.91710
 32.55700; 33.27583; 5.511546e-002;93.71117;80.00000;20.00000;0.91705
 32.60900; 33.28917; 5.471949e-002;93.70734;80.00000;20.00000;0.91701
 32.64000; 33.30250; 5.488014e-002;93.70447;80.00000;20.00000;0.91699
 32.70000; 33.31583; 5.591828e-002;93.70159;80.00000;20.00000;0.91695
 32.76100; 33.32917; 5.560235e-002;93.69968;80.00000;20.00000;0.91690
 32.83100; 33.34250; 5.584444e-002;93.70064;80.00000;20.00000;0.91685
 32.88000; 33.35583; 5.624495e-002;93.69968;80.00000;20.00000;0.91682
 32.94800; 33.36917; 5.648700e-002;93.69872;80.00000;20.00000;0.91677
 33.00500; 33.38250; 5.633021e-002;93.69776;80.00000;20.00000;0.91672
 33.06300; 33.39583; 5.585474e-002;93.69394;80.00000;20.00000;0.91668
 33.11400; 33.40917; 5.617573e-002;93.69489;80.00000;20.00000;0.91665
 33.17800; 33.42250; 5.721450e-002;93.69489;80.00000;20.00000;0.91660
 33.23400; 33.43583; 5.665922e-002;93.69585;80.00000;20.00000;0.91656
 33.30100; 33.44917; 5.682163e-002;93.69585;80.00000;20.00000;0.91651
 33.36900; 33.46250; 5.730289e-002;93.69585;80.00000;20.00000;0.91646
 33.42700; 33.47583; 5.722583e-002;93.69681;80.00000;20.00000;0.91642
 33.47200; 33.48917; 5.706847e-002;93.69489;80.00000;20.00000;0.91638
 33.53700; 33.50250; 5.746996e-002;93.69489;80.00000;20.00000;0.91634
 33.58800; 33.51583; 5.818969e-002;93.69394;80.00000;20.00000;0.91630
 33.66200; 33.52917; 5.803369e-002;93.69394;80.00000;20.00000;0.91625
 33.71400; 33.54250; 5.827525e-002;93.69298;80.00000;20.00000;0.91621
 33.77200; 33.55583; 5.835766e-002;93.69394;80.00000;20.00000;0.91617
 33.82500; 33.56917; 5.843985e-002;93.69489;80.00000;20.00000;0.91613
 33.88300; 33.58250; 5.852228e-002;93.69681;80.00000;20.00000;0.91609
 33.94500; 33.59583; 5.900357e-002;93.69872;80.00000;20.00000;0.91604
 33.99400; 33.60917; 5.924508e-002;93.69872;80.00000;20.00000;0.91600
 34.07600; 33.62250; 5.956792e-002;93.69489;80.00000;20.00000;0.91594
 34.13400; 33.63583; 5.980990e-002;93.68915;80.00000;20.00000;0.91590
 34.20600; 33.64917; 5.973358e-002;93.68340;80.00000;20.00000;0.91585
 34.25200; 33.66250; 6.021429e-002;93.68053;80.00000;20.00000;0.91582
 34.31700; 33.67583; 6.109474e-002;93.67957;80.00000;20.00000;0.91577
 34.37500; 33.68917; 6.085828e-002;93.67862;80.00000;20.00000;0.91573
 34.43400; 33.70250; 6.133973e-002;93.67766;80.00000;20.00000;0.91568
 34.50700; 33.71583; 6.142306e-002;93.67766;80.00000;20.00000;0.91563
 34.55300; 33.72917; 6.110622e-002;93.67670;80.00000;20.00000;0.91560
 34.62700; 33.74250; 6.110982e-002;93.67575;80.00000;20.00000;0.91554
 34.68500; 33.75583; 6.103286e-002;93.67383;80.00000;20.00000;0.91550
 34.74600; 33.76917; 6.175389e-002;93.67287;80.00000;20.00000;0.91546
 34.80800; 33.78250; 6.175694e-002;93.67096;80.00000;20.00000;0.91541
 34.88200; 33.79583; 6.128181e-002;93.66904;80.00000;20.00000;0.91536
 34.92400; 33.80917; 6.128386e-002;93.66713;80.00000;20.00000;0.91533
 34.99900; 33.82250; 6.192593e-002;93.66521;80.00000;20.00000;0.91527
 35.05500; 33.83583; 6.280655e-002;93.66330;80.00000;20.00000;0.91523
 35.11600; 33.84917; 6.233075e-002;93.66043;80.00000;20.00000;0.91519
 35.18000; 33.86250; 6.265318e-002;93.65947;80.00000;20.00000;0.91514
 35.24600; 33.87583; 6.265647e-002;93.65660;80.00000;20.00000;0.91509
 35.30900; 33.88917; 6.273943e-002;93.65564;80.00000;20.00000;0.91505
 35.36500; 33.90250; 6.314135e-002;93.65373;80.00000;20.00000;0.91501
 35.43300; 33.91583; 6.346409e-002;93.65468;80.00000;20.00000;0.91496
 35.50900; 33.92917; 6.362760e-002;93.65468;80.00000;20.00000;0.91490
 35.57100; 33.94250; 6.402993e-002;93.65660;80.00000;20.00000;0.91486
 35.62700; 33.95583; 6.419247e-002;93.65851;80.00000;20.00000;0.91481
 35.69200; 33.96917; 6.467487e-002;93.66043;80.00000;20.00000;0.91477
 35.74800; 33.98250; 6.475760e-002;93.66234;80.00000;20.00000;0.91473
 35.82800; 33.99583; 6.476172e-002;93.66330;80.00000;20.00000;0.91467
 35.87400; 34.00917; 6.492381e-002;93.66426;80.00000;20.00000;0.91463
 35.93400; 34.02250; 6.540608e-002;93.65947;80.00000;20.00000;0.91459
 35.99100; 34.03583; 6.524932e-002;93.65564;80.00000;20.00000;0.91455
 36.07900; 34.04917; 6.549351e-002;93.65181;80.00000;20.00000;0.91448
 36.13400; 34.06250; 6.541651e-002;93.64894;80.00000;20.00000;0.91444
 36.20500; 34.07583; 6.557996e-002;93.64511;80.00000;20.00000;0.91439
 36.27700; 34.08917; 6.606303e-002;93.64320;80.00000;20.00000;0.91434
 36.34600; 34.10250; 6.654598e-002;93.64032;80.00000;20.00000;0.91429
 36.39900; 34.11583; 6.710803e-002;93.63937;80.00000;20.00000;0.91425
 36.47300; 34.12917; 6.679240e-002;93.63745;80.00000;20.00000;0.91420
 36.53900; 34.14250; 6.679592e-002;93.63649;80.00000;20.00000;0.91415
 36.61500; 34.15583; 6.656025e-002;93.63554;80.00000;20.00000;0.91409
 36.66400; 34.16917; 6.640304e-002;93.63458;80.00000;20.00000;0.91406
 36.73700; 34.18250; 6.704620e-002;93.63266;80.00000;20.00000;0.91401
 36.79500; 34.19583; 6.784846e-002;93.63171;80.00000;20.00000;0.91396
 36.86800; 34.20917; 6.785241e-002;93.63266;80.00000;20.00000;0.91391
 36.93400; 34.22250; 6.761621e-002;93.63266;80.00000;20.00000;0.91386
 36.99000; 34.23583; 6.785901e-002;93.63171;80.00000;20.00000;0.91382
 37.07500; 34.24917; 6.850309e-002;93.63171;80.00000;20.00000;0.91376
 37.14500; 34.26250; 6.850691e-002;93.63075;80.00000;20.00000;0.91371
 37.20400; 34.27583; 6.906972e-002;93.62979;80.00000;20.00000;0.91366
 37.26600; 34.28917; 6.907315e-002;93.62884;80.00000;20.00000;0.91362
 37.34200; 34.30250; 7.043651e-002;93.62788;80.00000;20.00000;0.91356
 37.41600; 34.31583; 7.036071e-002;93.62788;80.00000;20.00000;0.91351
 37.47300; 34.32917; 7.036391e-002;93.62692;80.00000;20.00000;0.91347
